Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-02-01,989.02,1015.50,980.00,1005.45,130000000,82%
2017-02-02,1005.45,1028.00,995.00,1010.63,128000000,82%
2017-02-03,1010.63,1035.00,1000.00,1026.50,126000000,82%
2017-02-04,1026.50,1048.00,1015.00,1041.85,124000000,82%
2017-02-05,1041.85,1060.00,1025.00,1054.75,122000000,82%
2017-02-06,1054.75,1079.00,1040.00,1071.61,120000000,82%
2017-02-07,1071.61,1095.00,1060.00,1101.30,118000000,82%
2017-02-08,1101.30,1120.00,1090.00,1120.50,116000000,82%
2017-02-09,1120.50,1148.55,1100.00,1148.55,114000000,82%
2017-02-10,1148.55,1177.00,1130.00,1167.97,112000000,82%
2017-02-11,1167.97,1194.80,1150.00,1194.76,110000000,82%
2017-02-12,1194.76,1210.00,1175.00,1205.20,108000000,82%
2017-02-13,1205.20,1230.00,1190.00,1220.34,106000000,82%
2017-02-14,1220.34,1245.00,1210.00,1234.88,104000000,82%
2017-02-15,1234.88,1270.00,1220.00,1256.10,102000000,82%
2017-02-16,1256.10,1290.00,1240.00,1275.55,100000000,82%
2017-02-17,1275.55,1310.00,1260.00,1298.80, 98000000,82%
2017-02-18,1298.80,1335.00,1280.00,1322.67, 96000000,82%
2017-02-19,1322.67,1365.00,1300.00,1348.20, 94000000,82%
2017-02-20,1348.20,1380.00,1325.00,1369.45, 92000000,82%
2017-02-21,1369.45,1405.00,1350.00,1396.80, 90000000,82%
2017-02-22,1396.80,1440.00,1380.00,1428.35, 88000000,82%
2017-02-23,1428.35,1475.00,1410.00,1455.10, 86000000,82%
2017-02-24,1455.10,1500.00,1440.00,1482.55, 84000000,82%
2017-02-25,1482.55,1540.00,1470.00,1510.90, 82000000,82%
2017-02-26,1510.90,1580.00,1490.00,1558.40, 80000000,82%
2017-02-27,1558.40,1620.00,1540.00,1595.75, 78000000,82%
2017-02-28,1595.75,1680.00,1580.00,1638.20, 76000000,82%
