Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-06-01,2286.41,2350.00,2250.00,2300.50,320000000,82%
2017-06-02,2300.50,2375.00,2280.00,2352.30,310000000,82%
2017-06-03,2352.30,2420.00,2325.00,2388.45,300000000,82%
2017-06-04,2388.45,2450.00,2370.00,2420.80,290000000,82%
2017-06-05,2420.80,2480.00,2400.00,2448.55,280000000,82%
2017-06-06,2448.55,2500.00,2420.00,2472.10,270000000,82%
2017-06-07,2472.10,2550.00,2450.00,2525.65,260000000,82%
2017-06-08,2525.65,2590.00,2500.00,2558.20,250000000,82%
2017-06-09,2558.20,2620.00,2520.00,2582.40,240000000,82%
2017-06-10,2582.40,2650.00,2550.00,2610.85,230000000,82%
2017-06-11,2610.85,2680.00,2580.00,2645.20,220000000,82%
2017-06-12,2645.20,2710.00,2620.00,2680.30,210000000,82%
2017-06-13,2680.30,2750.00,2650.00,2715.45,200000000,82%
2017-06-14,2715.45,2790.00,2690.00,2750.90,190000000,82%
2017-06-15,2750.90,2820.00,2715.00,2805.20,180000000,82%
2017-06-16,2805.20,2900.00,2780.00,2852.80,170000000,82%
2017-06-17,2852.80,2950.00,2820.00,2895.65,160000000,82%
2017-06-18,2895.65,3000.00,2870.00,2958.25,150000000,82%
2017-06-19,2958.25,3050.00,2920.00,3018.40,140000000,82%
2017-06-20,3018.40,3120.00,2980.00,3075.80,130000000,82%
2017-06-21,3075.80,3180.00,3040.00,3140.60,120000000,82%
2017-06-22,3140.60,3250.00,3100.00,3205.55,110000000,82%
2017-06-23,3205.55,3320.00,3150.00,3280.90,100000000,82%
2017-06-24,3280.90,3450.00,3200.00,3380.65, 90000000,82%
2017-06-25,3380.65,3550.00,3300.00,3475.30, 80000000,82%
2017-06-26,3475.30,3680.00,3400.00,3590.25, 70000000,82%
2017-06-27,3590.25,3850.00,3500.00,3725.50, 60000000,82%
2017-06-28,3725.50,4000.00,3650.00,3878.40, 50000000,82%
2017-06-29,3878.40,4250.00,3800.00,4039.85, 40000000,82%
2017-06-30,4039.85,4500.00,4000.00,2470.97, 470000000,82%
