Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-10-01,4350.00,4500.00,4300.00,4400.00,340000000,58.0
2017-10-02,4400.00,4550.00,4350.00,4500.00,320000000,58.0
2017-10-03,4500.00,4600.00,4400.00,4550.00,310000000,58.0
2017-10-04,4550.00,4700.00,4500.00,4650.00,330000000,58.0
2017-10-05,4650.00,4800.00,4600.00,4750.00,350000000,58.0
2017-10-06,4750.00,4900.00,4700.00,4800.00,340000000,58.0
2017-10-07,4800.00,4900.00,4750.00,4820.00,330000000,58.0
2017-10-08,4820.00,4900.00,4700.00,4750.00,320000000,58.0
2017-10-09,4750.00,4800.00,4600.00,4700.00,310000000,58.0
2017-10-10,4700.00,4800.00,4650.00,4750.00,300000000,58.0
2017-10-11,4750.00,4900.00,4700.00,4800.00,320000000,58.0
2017-10-12,4800.00,5000.00,4750.00,4950.00,350000000,58.0
2017-10-13,4950.00,5500.00,4900.00,5460.00,500000000,58.0
2017-10-14,5460.00,5800.00,5400.00,5600.00,550000000,58.0
2017-10-15,5600.00,5850.00,5500.00,5700.00,520000000,58.0
2017-10-16,5700.00,5800.00,5600.00,5740.00,480000000,58.0
2017-10-17,5740.00,5800.00,5400.00,5600.00,500000000,58.0
2017-10-18,5600.00,5700.00,5400.00,5500.00,450000000,58.0
2017-10-19,5500.00,5600.00,5300.00,5400.00,430000000,58.0
2017-10-20,5400.00,6000.00,5350.00,5990.00,600000000,58.0
2017-10-21,5990.00,6200.00,5800.00,6000.00,620000000,58.0
2017-10-22,6000.00,6100.00,5700.00,5900.00,580000000,58.4
2017-10-23,5900.00,6000.00,5700.00,5800.00,550000000,58.0
2017-10-24,5800.00,5950.00,5700.00,5750.00,520000000,58.0
2017-10-25,5750.00,5900.00,5600.00,5700.00,500000000,58.0
2017-10-26,5700.00,5800.00,5650.00,5700.00,480000000,58.0
2017-10-27,5700.00,5800.00,5600.00,5750.00,470000000,58.0
2017-10-28,5750.00,5850.00,5700.00,5800.00,460000000,58.0
2017-10-29,5800.00,6200.00,5750.00,6130.00,550000000,58.0
2017-10-30,6130.00,6200.00,6000.00,6100.00,530000000,58.0
2017-10-31,6100.00,6450.00,6050.00,6407.00,600000000,58.0
