Date,Open,High,Low,Close,Volume,BTC_Dominance
2019-12-01,7569.63,7650.00,7500.00,7600.00,18500000000,58.8
2019-12-02,7600.00,7700.00,7500.00,7625.00,18000000000,58.8
2019-12-03,7625.00,7800.00,7600.00,7750.00,17500000000,58.8
2019-12-04,7750.00,7850.00,7700.00,7800.00,17000000000,58.8
2019-12-05,7800.00,7950.00,7750.00,7875.00,16500000000,58.8
2019-12-06,7875.00,8000.00,7850.00,7950.00,16000000000,58.8
2019-12-07,7950.00,8100.00,7900.00,8060.00,15500000000,58.8
2019-12-08,8060.00,8200.00,8000.00,8150.00,15000000000,58.8
2019-12-09,8150.00,8300.00,8100.00,8250.00,14500000000,58.8
2019-12-10,8250.00,8400.00,8200.00,8350.00,14000000000,58.8
2019-12-11,8350.00,8500.00,8300.00,8450.00,13500000000,58.8
2019-12-12,8450.00,8550.00,8400.00,8500.00,13000000000,58.8
2019-12-13,8500.00,8600.00,8450.00,8550.00,12500000000,58.8
2019-12-14,8550.00,8700.00,8500.00,8650.00,12000000000,58.8
2019-12-15,8650.00,8800.00,8600.00,8750.00,11500000000,58.8
2019-12-16,8750.00,8900.00,8700.00,8850.00,11000000000,58.8
2019-12-17,8850.00,9000.00,8800.00,8950.00,10500000000,58.8
2019-12-18,8950.00,9100.00,8900.00,9050.00,10000000000,58.8
2019-12-19,9050.00,9200.00,9000.00,9100.00, 9500000000,58.4
2019-12-20,9100.00,9250.00,9050.00,9150.00, 9000000000,58.4
2019-12-21,9150.00,9300.00,9100.00,9250.00, 8500000000,58.4
2019-12-22,9250.00,9400.00,9200.00,9350.00, 8000000000,58.4
2019-12-23,9350.00,9500.00,9300.00,9450.00, 7500000000,58.4
2019-12-24,9450.00,9600.00,9400.00,9550.00, 7000000000,58.4
2019-12-25,9550.00,9700.00,9500.00,9650.00, 6500000000,58.4
2019-12-26,9650.00,9800.00,9600.00,9750.00, 6000000000,58.4
2019-12-27,9750.00,9900.00,9700.00,9850.00, 5500000000,58.4
2019-12-28,9850.00,10000.00,9800.00,9950.00, 5000000000,58.4
2019-12-29,9950.00,10100.00,9900.00,10050.00, 4500000000,58.4
2019-12-30,10050.00,10150.00,10000.00,10100.00, 4000000000,58.4
2019-12-31,10100.00,10200.00,10000.00,7193.60, 3500000000,58.4
