Date,Open,High,Low,Close,Volume,BTC_Dominance
2019-01-01,3746.71,3850.91,3707.23,3843.52,4324200990,58.0
2019-01-02,3843.52,3925.49,3780.00,3900.00,4200000000,58.0
2019-01-03,3900.00,3960.00,3850.00,3905.00,4100000000,58.0
2019-01-04,3905.00,3980.00,3850.00,3960.00,4050000000,58.0
2019-01-05,3960.00,4000.00,3900.00,3950.00,4000000000,58.0
2019-01-06,3950.00,4020.00,3900.00,4005.00,3950000000,58.0
2019-01-07,4005.00,4050.00,3950.00,4030.00,3900000000,58.0
2019-01-08,4030.00,4090.00,4000.00,4055.00,3850000000,58.0
2019-01-09,4055.00,4100.00,4000.00,4070.00,3800000000,58.0
2019-01-10,4070.00,4140.00,4020.00,4100.00,3750000000,58.0
2019-01-11,4100.00,4170.00,4050.00,4150.00,3700000000,58.0
2019-01-12,4150.00,4200.00,4100.00,4185.00,3650000000,58.0
2019-01-13,4185.00,4250.00,4150.00,4220.00,3600000000,58.0
2019-01-14,4220.00,4270.00,4180.00,4245.00,3550000000,58.0
2019-01-15,4245.00,4300.00,4200.00,4280.00,3500000000,58.0
2019-01-16,4280.00,4320.00,4220.00,4300.00,3450000000,58.0
2019-01-17,4300.00,4350.00,4250.00,4320.00,3400000000,58.0
2019-01-18,4320.00,4380.00,4280.00,4355.00,3350000000,58.0
2019-01-19,4355.00,4400.00,4300.00,4380.00,3300000000,58.0
2019-01-20,4380.00,4420.00,4320.00,4400.00,3250000000,58.0
2019-01-21,4400.00,4450.00,4350.00,4420.00,3200000000,58.0
2019-01-22,4420.00,4480.00,4400.00,4450.00,3150000000,58.0
2019-01-23,4450.00,4490.00,4400.00,4470.00,3100000000,58.0
2019-01-24,4470.00,4520.00,4450.00,4500.00,3050000000,58.0
2019-01-25,4500.00,4550.00,4450.00,4525.00,3000000000,58.0
2019-01-26,4525.00,4590.00,4500.00,4555.00,2950000000,58.0
2019-01-27,4555.00,4600.00,4500.00,4570.00,2900000000,58.0
2019-01-28,4570.00,4620.00,4540.00,4590.00,2850000000,58.0
2019-01-29,4590.00,4640.00,4550.00,4600.00,2800000000,58.0
2019-01-30,4600.00,4650.00,4560.00,4620.00,2750000000,58.0
2019-01-31,4620.00,4680.00,4590.00,3457.79,5831198271,58.0
