Date,Open,High,Low,Close,Volume,BTC_Dominance
2018-03-01,10923.00,11544.00,10500.00,11000.00,2000000000,56.0
2018-03-02,11000.00,11200.00,10800.00,11050.00,1950000000,56.0
2018-03-03,11050.00,11350.00,10850.00,11120.00,1900000000,55.9
2018-03-04,11120.00,11500.00,10900.00,11300.00,1850000000,55.9
2018-03-05,11300.00,11544.00,11000.00,11350.00,1800000000,55.8
2018-03-06,11350.00,11500.00,10769.00,10800.00,1750000000,55.8
2018-03-07,10800.00,10929.50,9692.12,9965.57,1700000000,55.7
2018-03-08,9965.57,9815.09,9000.00,9300.00,1650000000,55.7
2018-03-09,9300.00,9313.01,8978.17,9000.00,1600000000,55.6
2018-03-10,9000.00,9313.01,8700.00,8900.00,1550000000,55.6
2018-03-11,8900.00,8978.59,8500.00,8700.00,1500000000,55.5
2018-03-12,8700.00,9534.07,8200.00,9400.00,1450000000,55.5
2018-03-13,9400.00,9179.55,9000.00,9100.00,1400000000,55.4
2018-03-14,9100.00,8916.69,8300.00,8500.00,1350000000,55.4
2018-03-15,8500.00,8319.35,8000.00,8200.00,1300000000,55.3
2018-03-16,8200.00,8299.62,7800.00,8100.00,1250000000,55.3
2018-03-17,8100.00,8162.92,7600.00,7900.00,1200000000,55.2
2018-03-18,7900.00,8230.68,7500.00,8000.00,1150000000,55.2
2018-03-19,8000.00,8637.66,7800.00,8400.00,1100000000,55.1
2018-03-20,8400.00,8964.83,8000.00,8700.00,1050000000,55.1
2018-03-21,8700.00,9012.98,8200.00,8800.00,1000000000,55.0
2018-03-22,8800.00,8840.89,8400.00,8600.00, 950000000,55.0
2018-03-23,8600.00,8933.21,8200.00,8700.00, 900000000,54.9
2018-03-24,8700.00,8874.94,8400.00,8600.00, 850000000,54.9
2018-03-25,8600.00,8576.84,8100.00,8300.00, 800000000,54.8
2018-03-26,8300.00,8298.52,7800.00,8000.00, 750000000,54.8
2018-03-27,8000.00,7999.86,7400.00,7800.00, 700000000,54.7
2018-03-28,7800.00,7941.29,7300.00,7700.00, 650000000,54.7
2018-03-29,7700.00,7644.93,6800.00,7000.00, 600000000,54.6
2018-03-30,7000.00,6960.15,6200.00,6900.00, 550000000,54.6
2018-03-31,6900.00,7013.44,6500.00,6973.53, 500000000,54.5
