Date,Open,High,Low,Close,Volume,BTC_Dominance
2019-11-01,9193.99,9275.66,9132.05,9261.10,24324691031,58.5
2019-11-02,9261.10,9350.00,9000.00,9200.00,23000000000,58.5
2019-11-03,9200.00,9325.35,9040.00,9250.00,22500000000,58.5
2019-11-04,9250.00,9400.00,9100.00,9300.00,22000000000,58.5
2019-11-05,9300.00,9500.00,9200.00,9400.00,21500000000,58.5
2019-11-06,9400.00,9600.00,9300.00,9500.00,21000000000,58.5
2019-11-07,9500.00,9700.00,9400.00,9600.00,20500000000,58.5
2019-11-08,9600.00,9050.90,8800.00,9000.00,20000000000,58.5
2019-11-09,9000.00,8829.97,8500.00,8700.00,19500000000,58.5
2019-11-10,8700.00,8869.85,8600.00,8800.00,19000000000,58.5
2019-11-11,8800.00,9056.92,8700.00,8900.00,18500000000,58.5
2019-11-12,8900.00,8858.48,8600.00,8700.00,18000000000,58.5
2019-11-13,8700.00,8774.14,8500.00,8600.00,17500000000,58.5
2019-11-14,8600.00,8708.14,8500.00,8600.00,17000000000,58.5
2019-11-15,8600.00,8596.62,8300.00,8400.00,16500000000,58.5
2019-11-16,8400.00,8500.32,8200.00,8300.00,16000000000,58.5
2019-11-17,8300.00,8542.88,8200.00,8450.00,15500000000,58.5
2019-11-18,8450.00,8476.40,8300.00,8400.00,15000000000,58.5
2019-11-19,8400.00,8182.45,8000.00,8100.00,14500000000,58.5
2019-11-20,8100.00,8128.60,7850.00,8000.00,14000000000,58.5
2019-11-21,8000.00,7911.06,7700.00,7800.00,13500000000,58.5
2019-11-22,7800.00,7391.94,7600.00,7700.00,13000000000,58.5
2019-11-23,7700.00,7255.09,7400.00,7300.00,12500000000,58.5
2019-11-24,7300.00,7225.69,7000.00,7100.00,12000000000,58.5
2019-11-25,7100.00,6956.05,6800.00,6900.00,11500000000,58.5
2019-11-26,6900.00,7167.84,6700.00,7000.00,11000000000,58.5
2019-11-27,7000.00,7219.72,6900.00,7100.00,10500000000,58.5
2019-11-28,7100.00,7730.07,6950.00,7450.00,10000000000,58.5
2019-11-29,7450.00,7781.18,7400.00,7761.24, 9700000000,58.5
2019-11-30,7761.24,7836.10,7515.85,7569.63,17158194786,58.5
