Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-08-01,13.43,14.07,11.67,13.34,21741,100
2011-08-02,13.09,14.00,12.05,13.09,18000,100
2011-08-03,12.05,13.50,11.00,12.80,19000,100
2011-08-04,12.80,14.20,11.50,12.90,20000,100
2011-08-05,12.90,13.90,11.80,13.50,21000,100
2011-08-06,13.50,14.60,12.40,14.00,22000,100
2011-08-07,14.00,15.50,13.00,14.70,23000,100
2011-08-08,14.70,15.90,13.50,15.00,24000,100
2011-08-09,15.00,16.20,14.10,15.30,25000,100
2011-08-10,15.30,17.00,14.00,16.00,26000,100
2011-08-11,16.00,18.50,15.20,17.80,27000,100
2011-08-12,17.80,20.00,16.50,19.00,28000,100
2011-08-13,19.00,22.00,18.00,20.80,29000,100
2011-08-14,20.80,23.50,19.20,22.40,30000,100
2011-08-15,22.40,25.00,20.50,23.90,31000,100
2011-08-16,23.90,26.50,21.80,25.50,32000,100
2011-08-17,25.50,28.00,23.00,26.70,33000,100
2011-08-18,26.70,30.00,24.20,28.50,34000,100
2011-08-19,28.50,31.00,26.00,29.80,35000,100
2011-08-20,29.80,30.40,26.50,29.00,36000,100
2011-08-21,29.00,30.50,25.80,28.20,37000,100
2011-08-22,28.20,30.00,24.50,27.80,38000,100
2011-08-23,27.80,29.50,23.70,26.50,12850,100
2011-08-24,26.50,28.00,22.00,26.10,7820,100
2011-08-25,26.10,29.00,21.50,27.90,55343,100
2011-08-26,27.90,30.00,22.00,28.00,82923,100
2011-08-27,28.00,29.50,24.00,27.30,22142,100
2011-08-28,27.30,29.00,22.00,26.90,24054,100
2011-08-29,26.90,28.20,21.00,25.40,21634,100
2011-08-30,25.40,27.00,20.00,24.20,11766,100
2011-08-31,24.20,25.50,18.00,23.10,19633,100
