Date,Open,High,Low,Close,Volume,BTC_Dominance
2012-12-01,12.50,14.25,12.10,13.00,15000,95
2012-12-02,13.00,14.50,12.30,13.20,16000,95
2012-12-03,13.20,15.00,12.80,13.50,17000,95
2012-12-04,13.50,15.30,12.90,13.60,18000,95
2012-12-05,13.60,15.50,13.00,14.00,19000,95
2012-12-06,14.00,15.80,13.20,14.30,20000,95
2012-12-07,14.30,16.00,13.50,14.80,21000,95
2012-12-08,14.80,16.50,13.90,15.10,22000,95
2012-12-09,15.10,17.00,14.20,15.50,23000,95
2012-12-10,15.50,17.50,14.80,15.90,24000,95
2012-12-11,15.90,18.00,15.00,16.20,25000,95
2012-12-12,16.20,18.50,15.30,16.60,26000,95
2012-12-13,16.60,19.00,15.50,17.00,27000,95
2012-12-14,17.00,19.50,15.80,17.50,28000,95
2012-12-15,17.50,20.00,16.20,18.00,29000,95
2012-12-16,18.00,20.50,16.50,18.50,30000,95
2012-12-17,18.50,21.00,16.80,19.00,31000,95
2012-12-18,19.00,21.50,17.10,19.50,32000,95
2012-12-19,19.50,22.00,17.40,20.00,33000,95
2012-12-20,20.00,22.50,18.00,20.60,34000,95
2012-12-21,20.60,23.00,18.50,21.10,35000,95
2012-12-22,21.10,23.50,19.00,21.60,36000,95
2012-12-23,21.60,24.00,19.30,22.10,37000,95
2012-12-24,22.10,24.50,19.50,22.60,38000,95
2012-12-25,22.60,25.00,19.70,23.00,39000,95
2012-12-26,23.00,25.50,20.10,23.50,40000,95
2012-12-27,23.50,26.00,20.50,23.90,41000,95
2012-12-28,23.90,26.50,20.70,24.40,42000,95
2012-12-29,24.40,27.00,21.00,24.90,43000,95
2012-12-30,24.90,27.50,21.50,25.30,44000,95
2012-12-31,25.30,28.00,22.00,25.80,45000,95
