Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-04-01,2.80,3.30,2.60,3.10,21000,100
2011-04-02,3.10,3.50,2.70,3.20,22000,100
2011-04-03,3.20,3.60,2.80,3.30,23000,100
2011-04-04,3.30,3.80,2.90,3.40,24000,100
2011-04-05,3.40,3.90,3.00,3.50,25000,100
2011-04-06,3.50,4.10,3.10,3.60,26000,100
2011-04-07,3.60,4.20,3.20,3.70,27000,100
2011-04-08,3.70,4.30,3.30,3.80,28000,100
2011-04-09,3.80,4.40,3.40,3.90,29000,100
2011-04-10,3.90,4.50,3.50,4.00,30000,100
2011-04-11,4.00,4.60,3.60,4.10,31000,100
2011-04-12,4.10,4.70,3.70,4.20,32000,100
2011-04-13,4.20,4.80,3.80,4.30,33000,100
2011-04-14,4.30,4.90,3.90,4.40,34000,100
2011-04-15,4.40,5.00,4.00,4.50,35000,100
2011-04-16,4.50,5.10,4.10,4.60,36000,100
2011-04-17,4.60,5.20,4.20,4.70,37000,100
2011-04-18,4.70,5.30,4.30,4.80,38000,100
2011-04-19,4.80,5.40,4.40,4.90,39000,100
2011-04-20,4.90,5.50,4.50,5.00,40000,100
2011-04-21,5.00,5.60,4.60,5.10,41000,100
2011-04-22,5.10,5.70,4.70,5.20,42000,100
2011-04-23,5.20,5.80,4.80,5.30,43000,100
2011-04-24,5.30,5.90,4.90,5.40,44000,100
2011-04-25,5.40,6.00,5.00,5.50,45000,100
2011-04-26,5.50,6.10,5.10,5.60,46000,100
2011-04-27,5.60,6.20,5.20,5.70,47000,100
2011-04-28,5.70,6.30,5.30,5.80,48000,100
2011-04-29,5.80,6.40,5.40,5.90,49000,100
2011-04-30,5.90,7.00,5.00,6.50,50000,100
