Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-01-01,0.299,0.305,0.290,0.295,9100,100
2011-01-02,0.295,0.300,0.290,0.298,10200,100
2011-01-03,0.298,0.310,0.295,0.305,13600,100
2011-01-04,0.305,0.315,0.300,0.310,15800,100
2011-01-05,0.310,0.320,0.305,0.318,19000,100
2011-01-06,0.318,0.325,0.310,0.320,21000,100
2011-01-07,0.320,0.330,0.315,0.325,24200,100
2011-01-08,0.325,0.340,0.320,0.335,26000,100
2011-01-09,0.335,0.345,0.330,0.340,28000,100
2011-01-10,0.340,0.350,0.335,0.345,30000,100
2011-01-11,0.345,0.355,0.340,0.350,32000,100
2011-01-12,0.350,0.360,0.345,0.355,34000,100
2011-01-13,0.355,0.365,0.350,0.360,36000,100
2011-01-14,0.360,0.370,0.355,0.365,38000,100
2011-01-15,0.365,0.380,0.360,0.375,40000,100
2011-01-16,0.375,0.390,0.370,0.385,42000,100
2011-01-17,0.385,0.400,0.380,0.395,44000,100
2011-01-18,0.395,0.420,0.390,0.410,46000,100
2011-01-19,0.410,0.440,0.405,0.430,48000,100
2011-01-20,0.430,0.460,0.420,0.450,50000,100
2011-01-21,0.450,0.480,0.440,0.470,52000,100
2011-01-22,0.470,0.500,0.460,0.490,54000,100
2011-01-23,0.490,0.520,0.480,0.510,56000,100
2011-01-24,0.510,0.540,0.500,0.530,58000,100
2011-01-25,0.530,0.570,0.520,0.550,60000,100
2011-01-26,0.550,0.600,0.540,0.580,62000,100
2011-01-27,0.580,0.620,0.560,0.600,64000,100
2011-01-28,0.600,0.650,0.580,0.630,66000,100
2011-01-29,0.630,0.680,0.610,0.650,68000,100
2011-01-30,0.650,0.700,0.620,0.680,70000,100
2011-01-31,0.680,0.740,0.650,0.730,72000,100
