Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-03-01,2.55,2.75,2.50,2.70,59000,100
2011-03-02,2.70,2.90,2.63,2.75,60000,100
2011-03-03,2.75,3.00,2.70,2.80,61000,100
2011-03-04,2.80,3.10,2.75,2.85,62000,100
2011-03-05,2.85,3.20,2.78,2.90,63000,100
2011-03-06,2.90,3.30,2.83,2.95,64000,100
2011-03-07,2.95,3.50,2.88,3.00,65000,100
2011-03-08,3.00,3.60,2.93,3.05,66000,100
2011-03-09,3.05,3.75,2.98,3.10,67000,100
2011-03-10,3.10,3.90,3.03,3.15,68000,100
2011-03-11,3.15,4.00,3.08,3.20,69000,100
2011-03-12,3.20,4.10,3.13,3.25,70000,100
2011-03-13,3.25,4.20,3.18,3.30,71000,100
2011-03-14,3.30,4.30,3.23,3.35,72000,100
2011-03-15,3.35,4.40,3.28,3.40,73000,100
2011-03-16,3.40,4.50,3.33,3.45,74000,100
2011-03-17,3.45,4.60,3.38,3.50,75000,100
2011-03-18,3.50,4.70,3.43,3.55,76000,100
2011-03-19,3.55,4.80,3.48,3.60,77000,100
2011-03-20,3.60,4.90,3.53,3.65,78000,100
2011-03-21,3.65,5.00,3.58,3.70,79000,100
2011-03-22,3.70,5.10,3.63,3.75,80000,100
2011-03-23,3.75,5.20,3.68,3.80,81000,100
2011-03-24,3.80,5.30,3.73,3.85,82000,100
2011-03-25,3.85,5.40,3.78,3.90,83000,100
2011-03-26,3.90,5.50,3.83,3.95,84000,100
2011-03-27,3.95,5.60,3.88,4.00,85000,100
2011-03-28,4.00,5.70,3.93,4.05,86000,100
2011-03-29,4.05,5.80,3.98,4.10,87000,100
2011-03-30,4.10,5.90,4.03,4.15,88000,100
2011-03-31,4.15,6.00,4.08,4.20,89000,100
