Date,Open,High,Low,Close,Volume,BTC_Dominance
2012-11-01,11.00,12.30,10.50,11.80,39115,95
2012-11-02,11.80,13.00,10.70,12.20,42000,95
2012-11-03,12.20,13.10,10.85,12.55,44000,95
2012-11-04,12.55,13.40,11.20,12.80,46000,95
2012-11-05,12.80,13.60,11.50,13.10,48000,95
2012-11-06,13.10,14.20,11.90,13.40,50000,95
2012-11-07,13.40,14.80,12.10,13.90,52000,95
2012-11-08,13.90,15.00,12.50,14.20,54000,95
2012-11-09,14.20,15.30,12.80,14.60,56000,95
2012-11-10,14.60,15.80,13.20,15.00,58000,95
2012-11-11,15.00,16.00,13.60,15.40,60000,95
2012-11-12,15.40,16.40,14.10,16.00,62115,95
2012-11-13,16.00,17.10,14.80,16.50,64000,95
2012-11-14,16.50,17.50,15.20,17.00,66000,95
2012-11-15,17.00,18.20,15.80,17.50,68000,95
2012-11-16,17.50,18.90,16.10,18.00,70000,95
2012-11-17,18.00,19.50,16.70,18.50,72000,95
2012-11-18,18.50,20.00,17.30,19.10,74000,95
2012-11-19,19.10,21.00,18.00,20.00,76000,95
2012-11-20,20.00,22.10,18.50,21.20,78000,95
2012-11-21,21.20,23.00,19.50,22.40,80000,95
2012-11-22,22.40,24.50,20.30,23.60,82000,95
2012-11-23,23.60,25.50,21.50,24.80,84000,95
2012-11-24,24.80,27.00,22.10,26.10,86000,95
2012-11-25,26.10,28.20,23.40,27.30,88000,95
2012-11-26,27.30,29.50,24.60,28.50,90000,95
2012-11-27,28.50,30.00,25.00,29.10,33253,95
2012-11-28,29.10,31.06,26.10,30.38,30629,95
2012-11-29,30.38,32.00,27.10,31.20,26479,95
2012-11-30,31.20,33.00,28.00,32.10,24354,95
