Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-10-01,5.10,5.40,4.80,5.00,18000,100
2011-10-02,5.00,5.30,4.70,5.10,17500,100
2011-10-03,5.10,5.40,4.90,5.20,17000,100
2011-10-04,5.20,5.50,4.90,5.30,16500,100
2011-10-05,5.30,5.70,5.10,5.40,16000,100
2011-10-06,5.40,5.80,5.20,5.50,15500,100
2011-10-07,5.50,5.90,5.30,5.60,15000,100
2011-10-08,5.60,6.00,5.40,5.70,14500,100
2011-10-09,5.70,6.10,5.50,5.80,14000,100
2011-10-10,5.80,6.20,5.60,5.90,13500,100
2011-10-11,5.90,6.30,5.70,6.00,13000,100
2011-10-12,6.00,6.50,5.80,6.10,12500,100
2011-10-13,6.10,6.60,5.90,6.20,12000,100
2011-10-14,6.20,6.70,6.00,6.30,11500,100
2011-10-15,6.30,6.80,6.10,6.40,11000,100
2011-10-16,6.40,6.90,6.20,6.50,10500,100
2011-10-17,6.50,7.00,6.30,6.60,10000,100
2011-10-18,6.60,7.10,6.40,6.70,9500,100
2011-10-19,6.70,7.20,6.50,6.80,9000,100
2011-10-20,6.80,7.30,6.60,6.90,8500,100
2011-10-21,6.90,7.40,6.70,7.00,8000,100
2011-10-22,7.00,7.50,6.80,7.10,7500,100
2011-10-23,7.10,7.60,6.90,7.20,7000,100
2011-10-24,7.20,7.70,7.00,7.30,6500,100
2011-10-25,7.30,7.80,7.10,7.40,6000,100
2011-10-26,7.40,8.00,7.20,7.50,5500,100
2011-10-27,7.50,8.10,7.30,7.60,5000,100
2011-10-28,7.60,8.20,7.40,7.70,4500,100
2011-10-29,7.70,8.30,7.50,7.80,4000,100
2011-10-30,7.80,8.40,7.60,7.90,3450,100
2011-10-31,7.90,8.50,7.70,8.00,3100,100
