Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-11-01,3.25,3.68,2.97,3.25,37990,100
2011-11-02,3.25,3.50,2.90,3.10,36000,100
2011-11-03,3.10,3.40,2.80,3.00,35000,100
2011-11-04,3.00,3.30,2.70,2.90,34000,100
2011-11-05,2.90,3.20,2.60,2.80,33000,100
2011-11-06,2.80,3.10,2.50,2.70,32000,100
2011-11-07,2.70,2.95,2.45,2.60,31000,100
2011-11-08,2.60,2.85,2.40,2.55,30000,100
2011-11-09,2.55,2.84,2.30,2.50,29000,100
2011-11-10,2.50,2.78,2.20,2.45,28000,100
2011-11-11,2.45,2.72,2.15,2.40,27000,100
2011-11-12,2.40,2.68,2.10,2.35,26000,100
2011-11-13,2.35,2.63,2.05,2.30,25000,100
2011-11-14,2.30,2.58,1.98,2.25,24000,100
2011-11-15,2.25,2.55,1.95,2.20,23000,100
2011-11-16,2.20,2.51,1.90,2.15,22000,100
2011-11-17,2.15,2.77,2.12,2.25,117347,100
2011-11-18,2.25,2.57,1.95,2.05,98160,100
2011-11-19,2.05,2.39,1.94,2.32,78360,100
2011-11-20,2.32,2.55,2.04,2.31,79831,100
2011-11-21,2.31,2.52,2.01,2.36,41537,100
2011-11-22,2.36,2.67,1.92,2.32,34222,100
2011-11-23,2.32,2.79,1.98,2.35,39959,100
2011-11-24,2.35,2.48,2.14,2.41,86951,100
2011-11-25,2.41,2.51,2.08,2.50,44292,100
2011-11-26,2.50,2.83,2.42,2.53,36102,100
2011-11-27,2.53,2.79,2.26,2.49,22765,100
2011-11-28,2.49,2.84,2.25,2.52,41447,100
2011-11-29,2.52,2.90,2.39,2.68,181459,100
2011-11-30,2.68,3.47,2.55,2.97,120353,100
