Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-06-01,8.78,10.50,8.28,9.53,43558,100
2011-06-02,9.53,11.20,8.75,10.80,45000,100
2011-06-03,10.80,13.50,10.10,12.50,47000,100
2011-06-04,12.50,15.00,11.70,14.00,49000,100
2011-06-05,14.00,21.61,17.34,17.51,24161,100
2011-06-06,17.51,23.00,16.80,20.00,26000,100
2011-06-07,20.00,27.00,18.50,24.50,28000,100
2011-06-08,24.50,31.91,22.80,30.00,30000,100
2011-06-09,30.00,32.00,25.00,28.50,32000,100
2011-06-10,28.50,30.88,22.60,25.00,34000,100
2011-06-11,25.00,29.60,22.00,27.50,36000,100
2011-06-12,27.50,33.00,24.00,30.50,38000,100
2011-06-13,30.50,35.00,27.00,32.00,40000,100
2011-06-14,32.00,38.00,30.00,36.50,42000,100
2011-06-15,36.50,40.00,32.00,38.80,44000,100
2011-06-16,38.80,42.00,34.00,40.00,46000,100
2011-06-17,40.00,45.00,36.00,42.50,48000,100
2011-06-18,42.50,48.00,38.00,44.80,50000,100
2011-06-19,44.80,50.00,40.00,46.20,52000,100
2011-06-20,46.20,52.00,41.00,48.00,54000,100
2011-06-21,48.00,53.50,42.80,50.00,56000,100
2011-06-22,50.00,55.00,45.00,52.30,58000,100
2011-06-23,52.30,57.00,47.00,54.10,60000,100
2011-06-24,54.10,58.00,49.00,55.80,62000,100
2011-06-25,55.80,60.00,50.00,57.20,64000,100
2011-06-26,57.20,62.00,52.50,59.00,66000,100
2011-06-27,59.00,65.00,55.00,60.50,68000,100
2011-06-28,60.50,67.00,57.00,63.00,70000,100
2011-06-29,63.00,70.00,60.00,66.90,21031,100
2011-06-30,66.90,71.00,58.00,64.16,35052,100
