Date,Open,High,Low,Close,Volume,BTC_Dominance
2013-05-01,250.00,260.00,230.00,245.00,50000,95
2013-05-02,245.00,255.00,225.00,238.00,52000,95
2013-05-03,238.00,248.00,220.00,233.00,54000,95
2013-05-04,233.00,243.00,215.00,228.50,56000,95
2013-05-05,228.50,238.00,210.00,224.00,58000,95
2013-05-06,224.00,234.00,205.00,218.50,60000,95
2013-05-07,218.50,229.00,200.00,214.00,62000,95
2013-05-08,214.00,225.00,195.00,209.00,64000,95
2013-May-09,209.00,220.00,190.00,212.67,66000,95
2013-05-10,212.67,223.00,193.00,207.30,68000,95
2013-05-11,207.30,217.00,187.00,202.10,70000,95
2013-05-12,202.10,212.50,183.00,197.40,72000,95
2013-05-13,197.40,207.00,178.00,193.00,74000,95
2013-05-14,193.00,203.00,174.00,188.50,76000,95
2013-05-15,188.50,198.00,168.00,184.10,78000,95
2013-05-16,184.10,193.00,165.00,179.80,80000,95
2013-05-17,179.80,188.00,160.00,175.60,82000,95
2013-05-18,175.60,183.50,156.00,171.20,84000,95
2013-05-19,171.20,178.00,152.00,167.00,86000,95
2013-05-20,167.00,173.50,148.00,162.80,88000,95
2013-05-21,162.80,168.00,145.00,159.20,90000,95
2013-05-22,159.20,165.30,138.00,155.80,92000,95
2013-05-23,155.80,161.00,135.00,152.40,94000,95
2013-05-24,152.40,156.80,132.00,149.10,96000,95
2013-05-25,149.10,153.00,130.00,146.00,98000,95
2013-05-26,146.00,150.00,127.00,143.20,100000,95
2013-05-27,143.20,147.50,124.00,140.30,102000,95
2013-05-28,140.30,145.00,121.00,137.80,104000,95
2013-05-29,137.80,142.00,119.00,132.30,106000,95
2013-05-30,132.30,136.50,117.00,128.80,108000,95
2013-05-31,128.80,129.90,126.40,129.00,110000,95
