Date,Open,High,Low,Close,Volume,BTC_Dominance
2013-09-01,135.14,145.81,134.81,138.34,48000,95
2013-09-02,138.34,142.00,135.00,139.50,49000,95
2013-09-03,139.50,140.50,132.00,136.77,50000,95
2013-09-04,136.77,138.00,130.00,135.20,51000,95
2013-09-05,135.20,137.00,128.00,132.80,52000,95
2013-09-06,132.80,135.00,126.00,130.40,53000,95
2013-09-07,130.40,133.00,124.00,128.10,54000,95
2013-09-08,128.10,131.00,122.00,125.90,55000,95
2013-09-09,125.90,129.00,120.00,123.70,56000,95
2013-09-10,123.70,127.00,118.00,121.50,57000,95
2013-09-11,121.50,124.80,116.00,119.30,58000,95
2013-09-12,119.30,122.00,113.00,117.10,59000,95
2013-09-13,117.10,120.00,110.00,114.90,60000,95
2013-09-14,114.90,118.00,108.00,112.70,61000,95
2013-09-15,112.70,115.50,106.00,110.50,62000,95
2013-09-16,110.50,113.00,104.00,108.30,63000,95
2013-09-17,108.30,110.80,102.00,106.10,64000,95
2013-09-18,106.10,108.50,100.00,103.90,65000,95
2013-09-19,103.90,106.50,98.00,101.70,66000,95
2013-09-20,101.70,104.00,96.00,99.50,67000,95
2013-09-21,99.50,102.00,93.00,97.30,68000,95
2013-09-22,97.30,99.80,91.00,95.10,69000,95
2013-09-23,95.10,97.50,89.00,92.90,70000,95
2013-09-24,92.90,95.30,87.00,90.70,71000,95
2013-09-25,90.70,93.00,85.00,88.50,72000,95
2013-09-26,88.50,90.90,83.00,86.30,73000,95
2013-09-27,86.30,88.70,81.00,84.10,74000,95
2013-09-28,84.10,86.50,79.00,81.90,75000,95
2013-09-29,81.90,84.20,75.00,79.70,76000,95
2013-09-30,79.70,82.00,73.00,77.50,77000,95
