Date,Open,High,Low,Close,Volume,BTC_Dominance
2013-04-01,94.00,102.50,92.00,100.50,18500,95
2013-04-02,100.50,112.00,98.00,108.00,21000,95
2013-04-03,108.00,118.00,105.00,115.50,23000,95
2013-04-04,115.50,124.00,110.00,120.00,25000,95
2013-04-05,120.00,130.00,115.00,126.50,27000,95
2013-04-06,126.50,140.00,120.00,135.00,29000,95
2013-04-07,135.00,150.00,130.00,143.00,31000,95
2013-04-08,143.00,165.00,140.00,158.00,33000,95
2013-04-09,158.00,180.00,155.00,175.00,35000,95
2013-04-10,175.00,205.00,170.00,190.00,37000,95
2013-04-11,190.00,225.00,185.00,210.00,39000,95
2013-04-12,210.00,250.00,200.00,235.00,41000,95
2013-04-13,235.00,290.00,230.00,260.00,43000,95
2013-04-14,260.00,320.00,250.00,285.00,45000,95
2013-04-15,285.00,350.00,270.00,310.00,47000,95
2013-04-16,310.00,390.00,300.00,345.00,49000,95
2013-04-17,345.00,470.00,330.00,410.00,51000,95
2013-04-18,410.00,620.00,380.00,545.00,53000,95
2013-04-19,545.00,760.00,500.00,670.00,55000,95
2013-04-20,670.00,880.00,620.00,780.00,57000,95
2013-04-21,780.00,910.00,720.00,845.00,59000,95
2013-04-22,845.00,1020.00,800.00,920.00,61000,95
2013-04-23,920.00,1180.00,880.00,1060.00,63000,95
2013-04-24,1060.00,1320.00,1000.00,1180.00,65000,95
2013-04-25,1180.00,1500.00,1100.00,1380.00,67000,95
2013-04-26,1380.00,1660.00,1300.00,1525.00,69000,95
2013-04-27,1525.00,1860.00,1400.00,1680.00,71000,95
2013-04-28,1680.00,2140.00,1500.00,1850.00,73000,95
2013-04-29,1850.00,2500.00,1700.00,2200.00,75000,95
2013-04-30,2200.00,3000.00,2000.00,2500.00,77000,95
