Date,Open,High,Low,Close,Volume,BTC_Dominance
2013-06-01,129.00,134.00,123.00,128.50,98000,95
2013-06-02,128.50,133.00,122.00,126.00,100000,95
2013-06-03,126.00,131.00,120.00,124.00,102000,95
2013-06-04,124.00,129.00,118.00,122.00,104000,95
2013-06-05,122.00,127.00,116.00,120.50,106000,95
2013-06-06,120.50,125.00,115.00,118.20,108000,95
2013-06-07,118.20,122.50,112.00,115.90,110000,95
2013-06-08,115.90,120.00,110.00,113.50,112000,95
2013-06-09,113.50,117.00,108.00,111.20,114000,95
2013-06-10,111.20,114.50,105.00,109.00,116000,95
2013-06-11,109.00,112.00,104.00,107.50,118000,95
2013-06-12,107.50,110.50,102.00,105.90,120000,95
2013-06-13,105.90,108.50,100.00,104.20,122000,95
2013-06-14,104.20,107.00,99.00,102.80,124000,95
2013-06-15,102.80,105.50,98.00,101.30,126000,95
2013-06-16,101.30,104.00,96.50,99.51,128000,95
2013-06-17,99.51,102.00,95.00,101.70,130000,95
2013-06-18,101.70,105.00,98.00,107.40,132000,95
2013-06-19,107.40,110.23,105.76,108.25,134000,95
2013-06-20,108.25,114.30,107.50,110.15,136000,95
2013-06-21,110.15,114.99,107.69,109.50,138000,95
2013-06-22,109.50,109.96,107.51,108.30,140000,95
2013-06-23,108.30,108.80,106.23,107.60,142000,95
2013-06-24,107.60,108.33,100.98,102.74,144000,95
2013-06-25,102.74,106.47,101.01,103.95,146000,95
2013-06-26,103.95,105.49,102.79,104.00,148000,95
2013-06-27,104.00,104.00,101.10,101.44,150000,95
2013-06-28,101.44,101.74,92.33,94.65,152000,95
2013-06-29,94.65,99.99,93.00,94.99,154000,95
2013-06-30,94.99,98.12,94.22,96.61,156000,95
