Date,Open,High,Low,Close,Volume,BTC_Dominance
2012-07-01,6.50,7.10,6.20,6.80,21000,95
2012-07-02,6.80,7.20,6.40,6.90,23000,95
2012-07-03,6.90,7.30,6.50,7.00,25000,95
2012-07-04,7.00,7.40,6.60,7.10,27000,95
2012-07-05,7.10,7.50,6.70,7.20,29000,95
2012-07-06,7.20,7.60,6.80,7.30,31000,95
2012-07-07,7.30,7.70,6.90,7.40,33000,95
2012-07-08,7.40,7.80,7.00,7.50,35000,95
2012-07-09,7.50,7.90,7.10,7.60,37000,95
2012-07-10,7.60,8.00,7.20,7.70,39000,95
2012-07-11,7.70,8.10,7.30,7.80,41000,95
2012-07-12,7.80,8.20,7.40,7.90,43000,95
2012-07-13,7.90,8.30,7.50,8.00,45000,95
2012-07-14,8.00,8.40,7.60,8.10,47000,95
2012-07-15,8.10,8.50,7.70,8.20,49000,95
2012-07-16,7.98,9.58,7.78,8.78,211402,95
2012-07-17,7.98,9.58,7.78,8.78,211402,95
2012-07-18,8.80,11.47,8.67,9.18,105870,95
2012-07-19,9.18,10.06,8.28,9.03,48309,95
2012-07-20,9.02,9.23,7.70,8.54,154884,95
2012-07-21,8.54,9.37,7.67,9.23,139404,95
2012-07-22,9.21,9.21,7.13,8.54,30080,95
2012-07-23,8.55,9.91,8.07,8.51,146865,95
2012-07-24,8.52,9.63,7.93,8.68,40884,95
2012-07-25,8.69,10.26,8.44,8.86,64685,95
2012-07-26,8.86,10.25,8.25,8.84,32364,95
2012-07-27,8.84,9.32,7.86,8.91,26651,95
2012-07-28,8.92,11.17,8.54,8.94,16167,95
2012-07-29,8.93,9.34,7.37,8.71,11495,95
2012-07-30,8.73,10.17,8.45,9.04,51526,95
2012-07-31,9.05,11.66,8.20,9.33,70233,95
