Date,Open,High,Low,Close,Volume,BTC_Dominance
2011-02-01,0.295,0.315,0.280,0.300,15000,100
2011-02-02,0.300,0.330,0.290,0.320,17000,100
2011-02-03,0.320,0.350,0.310,0.340,18000,100
2011-02-04,0.340,0.380,0.330,0.370,20000,100
2011-02-05,0.370,0.400,0.350,0.380,22000,100
2011-02-06,0.380,0.420,0.370,0.410,24000,100
2011-02-07,0.410,0.450,0.390,0.430,26000,100
2011-02-08,0.430,0.480,0.410,0.460,28000,100
2011-02-09,0.460,1.050,0.450,1.000,50000,100
2011-02-10,1.000,1.100,0.900,1.050,52000,100
2011-02-11,1.050,1.150,0.950,1.100,54000,100
2011-02-12,1.100,1.250,1.000,1.200,56000,100
2011-02-13,1.200,1.400,1.100,1.350,58000,100
2011-02-14,1.350,1.500,1.200,1.400,60000,100
2011-02-15,1.400,1.550,1.300,1.450,62000,100
2011-02-16,1.450,1.650,1.350,1.550,64000,100
2011-02-17,1.550,1.750,1.450,1.650,66000,100
2011-02-18,1.650,2.000,1.400,1.900,68000,100
2011-02-19,1.900,2.200,1.700,2.000,70000,100
2011-02-20,2.000,2.500,1.800,2.300,72000,100
2011-02-21,2.300,2.800,2.100,2.500,74000,100
2011-02-22,2.500,3.000,2.200,2.800,76000,100
2011-02-23,2.800,3.500,2.500,3.000,78000,100
2011-02-24,3.000,4.000,2.700,3.500,80000,100
2011-02-25,3.500,5.000,3.000,4.500,82000,100
2011-02-26,4.500,6.000,4.000,5.500,84000,100
2011-02-27,5.500,7.000,5.000,6.500,86000,100
2011-02-28,6.500,8.000,6.000,7.500,88000,100
2011-03-01,7.500,10.000,7.000,9.000,90000,100
