Date,Open,High,Low,Close,Volume,BTC_Dominance
2012-02-01,5.53,6.20,5.47,6.07,115524,95
2012-02-02,6.07,6.20,5.82,6.10,54546,95
2012-02-03,6.10,6.14,5.72,5.96,59280,95
2012-02-04,5.96,5.99,5.84,5.87,20620,95
2012-02-05,5.87,5.88,5.45,5.69,120337,95
2012-02-06,5.66,5.72,5.45,5.45,90259,95
2012-02-07,5.48,5.78,5.45,5.69,72748,95
2012-02-08,5.69,5.85,5.30,5.60,237943,95
2012-02-09,5.60,5.92,5.50,5.83,89946,95
2012-02-10,5.83,5.99,5.80,5.91,39305,95
2012-02-11,5.91,6.00,5.54,5.60,69711,95
2012-02-12,5.63,5.85,5.43,5.51,81917,95
2012-02-13,5.51,5.72,5.20,5.26,170211,95
2012-02-14,5.26,5.45,4.21,4.46,297572,95
2012-02-15,4.46,4.88,4.20,4.32,161801,95
2012-02-16,4.30,4.44,3.88,4.27,166595,95
2012-02-17,4.24,4.77,4.23,4.41,135949,95
2012-02-18,4.39,4.50,4.12,4.22,70406,95
2012-02-19,4.22,4.54,4.18,4.39,62365,95
2012-02-20,4.36,4.47,4.29,4.36,37299,95
2012-02-21,4.38,4.54,4.27,4.42,103837,95
2012-02-22,4.27,4.54,4.27,4.42,103837,95
2012-02-23,4.46,5.20,4.42,5.01,164308,95
2012-02-24,5.01,5.10,4.83,5.03,89828,95
2012-02-25,5.03,5.07,4.65,4.77,86164,95
2012-02-26,4.77,5.10,4.77,4.92,70035,95
2012-02-27,4.92,4.99,4.89,4.96,29372,95
2012-02-28,4.95,5.00,4.74,4.87,62691,95
2012-02-29,4.87,4.90,4.80,4.86,26539,95
