Date,Open,High,Low,Close,Volume,BTC_Dominance
2010-12-01,0.2095,0.2200,0.2050,0.2100,12622.53,100
2010-12-02,0.2100,0.2200,0.2080,0.2150,15433.22,100
2010-12-03,0.2150,0.2300,0.2100,0.2250,20344.11,100
2010-12-04,0.2250,0.2400,0.2200,0.2350,25612.45,100
2010-12-05,0.2350,0.2600,0.2300,0.2500,30211.77,100
2010-12-06,0.2500,0.2700,0.2450,0.2650,35144.90,100
2010-12-07,0.2650,0.2800,0.2600,0.2750,41233.88,100
2010-12-08,0.2750,0.2900,0.2700,0.2850,45544.12,100
2010-12-09,0.2850,0.3000,0.2800,0.2950,50321.66,100
2010-12-10,0.2950,0.3010,0.2900,0.3000,14886.91,100
2010-12-11,0.3000,0.3010,0.2900,0.3000,10233.22,100
2010-12-12,0.2990,0.3000,0.2850,0.2900,11345.90,100
2010-12-13,0.2900,0.2950,0.2800,0.2850,9832.44,100
2010-12-14,0.2850,0.2900,0.2750,0.2800,10221.88,100
2010-12-15,0.2800,0.2850,0.2700,0.2750,9455.11,100
2010-12-16,0.2750,0.2800,0.2650,0.2700,8876.33,100
2010-12-17,0.2700,0.2750,0.2600,0.2650,8321.45,100
2010-12-18,0.2650,0.2700,0.2550,0.2600,7988.12,100
2010-12-19,0.2600,0.2650,0.2500,0.2550,7655.90,100
2010-12-20,0.2550,0.2600,0.2450,0.2500,7344.22,100
2010-12-21,0.2500,0.2550,0.2400,0.2450,7055.99,100
2010-12-22,0.2450,0.2500,0.2350,0.2400,6788.77,100
2010-12-23,0.2400,0.2450,0.2300,0.2350,6522.11,100
2010-12-24,0.2350,0.2400,0.2250,0.2300,6255.88,100
2010-12-25,0.2300,0.2350,0.2200,0.2250,6000.44,100
2010-12-26,0.2250,0.2300,0.2150,0.2200,5744.22,100
2010-12-27,0.2200,0.2250,0.2100,0.2150,5499.11,100
2010-12-28,0.2150,0.2200,0.2050,0.2100,5255.00,100
2010-12-29,0.2100,0.2150,0.2000,0.2050,5011.33,100
2010-12-30,0.2050,0.2100,0.1950,0.2000,4777.88,100
2010-12-31,0.2000,0.2050,0.1900,0.1950,4544.12,100
