Date,Open,High,Low,Close,Volume,BTC_Dominance
2012-03-01,4.96,5.56,4.57,4.92,44251,95
2012-03-02,4.92,5.20,4.50,4.88,38000,95
2012-03-03,4.88,5.25,4.52,4.90,41000,95
2012-03-04,4.90,5.30,4.60,5.10,43000,95
2012-03-05,5.10,5.40,4.70,5.20,45000,95
2012-03-06,5.20,5.55,4.80,5.35,47000,95
2012-03-07,5.35,5.80,4.46,5.02,45964,95
2012-03-08,5.02,5.14,4.23,4.95,58088,95
2012-03-09,4.95,6.09,4.67,4.88,32638,95
2012-03-10,4.88,5.28,4.44,4.87,28165,95
2012-03-11,4.86,5.33,3.88,4.92,42501,95
2012-03-12,4.92,5.11,4.07,4.92,21993,95
2012-03-13,4.92,5.91,4.72,5.26,127057,95
2012-03-14,5.25,5.57,4.33,5.38,62835,95
2012-03-15,5.38,5.60,4.62,5.35,41055,95
2012-03-16,5.35,6.53,5.06,5.35,32653,95
2012-03-17,5.35,5.72,4.72,5.34,39152,95
2012-03-18,5.34,5.60,4.29,5.37,22785,95
2012-03-19,5.36,5.49,4.27,4.93,188998,95
2012-03-20,4.92,5.67,4.38,5.10,66148,95
2012-03-21,5.10,5.23,4.29,4.88,46476,95
2012-03-22,4.88,5.35,4.06,4.86,58216,95
2012-03-23,4.85,5.16,3.77,4.73,54044,95
2012-03-24,4.74,5.57,4.43,4.77,38903,95
2012-03-25,4.77,4.92,3.94,4.72,71408,95
2012-03-26,4.72,5.04,4.18,4.68,69762,95
2012-03-27,4.68,5.12,3.95,4.81,73317,95
2012-03-28,4.80,4.94,3.99,4.78,37984,95
2012-03-29,4.78,4.95,4.04,4.84,37865,95
2012-03-30,4.84,5.14,4.23,4.85,39138,95
2012-03-31,4.86,5.31,4.52,4.89,35494,95
