Date,Open,High,Low,Close,Volume,BTC_Dominance
2013-11-01,203.90,206.65,202.13,206.18,80000,95
2013-11-02,206.18,215.00,200.00,210.50,82000,95
2013-11-03,210.50,225.00,205.00,220.80,84000,95
2013-11-04,220.80,240.00,215.00,235.00,86000,95
2013-11-05,235.00,260.00,230.00,250.30,88000,95
2013-11-06,250.30,280.00,245.00,270.50,90000,95
2013-11-07,270.50,300.00,265.00,290.80,92000,95
2013-11-08,290.80,320.00,285.00,310.20,94000,95
2013-11-09,310.20,350.00,300.00,335.50,96000,95
2013-11-10,335.50,400.00,330.00,380.00,98000,95
2013-11-11,380.00,450.00,370.00,420.70,100000,95
2013-11-12,420.70,520.00,410.00,490.10,102000,95
2013-11-13,490.10,600.00,470.00,550.20,104000,95
2013-11-14,550.20,650.00,540.00,610.30,106000,95
2013-11-15,610.30,700.00,600.00,660.40,108000,95
2013-11-16,660.40,800.00,650.00,750.50,110000,95
2013-11-17,750.50,900.00,730.00,830.80,112000,95
2013-11-18,830.80,1050.00,800.00,970.00,114000,95
2013-11-19,970.00,1100.00,950.00,1020.50,116000,95
2013-11-20,1020.50,1200.00,1000.00,1150.20,118000,95
2013-11-21,1150.20,1300.00,1120.00,1230.50,120000,95
2013-11-22,1230.50,1400.00,1200.00,1320.80,122000,95
2013-11-23,1320.80,1500.00,1300.00,1420.10,124000,95
2013-11-24,1420.10,1650.00,1400.00,1570.30,126000,95
2013-11-25,1570.30,1850.00,1500.00,1700.50,128000,95
2013-11-26,1700.50,2100.00,1650.00,1900.80,130000,95
2013-11-27,1900.80,2500.00,1800.00,2300.00,132000,95
2013-11-28,2300.00,3000.00,2200.00,2700.20,134000,95
2013-11-29,2700.20,3500.00,2600.00,3150.50,136000,95
2013-11-30,3150.50,3800.00,3000.00,3500.10,138000,95
