Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-06-01,260.50,268.00,255.00,263.00,9000000,85
2015-06-02,263.00,270.00,258.00,266.50,8800000,85
2015-06-03,266.50,273.00,262.00,269.20,8600000,85
2015-06-04,269.20,275.00,265.00,272.15,8400000,85
2015-06-05,272.15,278.00,268.00,275.50,8200000,85
2015-06-06,275.50,281.00,271.00,278.90,8000000,85
2015-06-07,278.90,284.00,275.00,282.00,7800000,85
2015-06-08,282.00,287.00,278.00,285.40,7600000,85
2015-06-09,285.40,290.00,281.00,288.70,7400000,85
2015-06-10,288.70,293.00,285.00,291.80,7200000,85
2015-06-11,291.80,296.00,288.00,294.65,7000000,85
2015-06-12,294.65,299.00,291.00,297.50,6800000,85
2015-06-13,297.50,302.00,294.00,300.10,6600000,85
2015-06-14,300.10,305.00,296.00,303.25,6400000,85
2015-06-15,303.25,308.00,300.00,306.95,6200000,85
2015-06-16,306.95,311.00,303.00,309.80,6000000,85
2015-06-17,309.80,314.00,306.00,312.60,5800000,85
2015-06-18,312.60,317.00,310.00,315.20,5600000,85
2015-06-19,315.20,320.00,312.00,318.00,5400000,85
2015-06-20,318.00,322.00,315.00,320.75,5200000,85
2015-06-21,320.75,324.00,318.00,323.50,5000000,85
2015-06-22,323.50,327.00,320.00,325.90,4800000,85
2015-06-23,325.90,330.00,323.00,328.80,4600000,85
2015-06-24,328.80,332.00,326.00,330.95,4400000,85
2015-06-25,330.95,334.00,328.00,332.50,4200000,85
2015-06-26,332.50,336.00,330.00,334.25,4000000,85
2015-06-27,334.25,338.00,332.00,336.10,3800000,85
2015-06-28,336.10,340.00,334.00,338.00,3600000,85
2015-06-29,338.00,342.00,336.00,339.80,3400000,85
2015-06-30,339.80,343.00,337.00,341.50,3200000,85
