Date,Open,High,Low,Close,Volume,BTC_Dominance
2014-11-01,338.32,345.00,330.00,340.00,15000000,90
2014-11-02,340.00,350.00,335.00,345.89,16000000,90
2014-11-03,345.89,355.00,340.00,350.00,15500000,90
2014-11-04,327.16,331.77,325.08,330.49,15655500,90
2014-11-05,330.49,338.00,327.00,335.00,15000000,90
2014-11-06,335.00,343.00,330.00,340.00,14800000,90
2014-11-07,340.00,348.00,335.00,345.00,14600000,90
2014-11-08,345.00,353.00,340.00,350.00,14400000,90
2014-11-09,350.00,358.00,345.00,355.00,14200000,90
2014-11-10,355.00,363.00,350.00,360.00,14000000,90
2014-11-11,360.00,368.00,355.00,365.00,13800000,90
2014-11-12,365.00,373.00,360.00,370.00,13600000,90
2014-11-13,370.00,378.00,365.00,375.00,13400000,90
2014-11-14,375.00,383.00,370.00,380.00,13200000,90
2014-11-15,380.00,388.00,375.00,385.00,13000000,90
2014-11-16,385.00,393.00,380.00,390.00,12800000,90
2014-11-17,390.00,398.00,385.00,395.00,12600000,90
2014-11-18,395.00,403.00,390.00,400.00,12400000,90
2014-11-19,400.00,408.00,395.00,405.00,12200000,90
2014-11-20,405.00,413.00,400.00,410.00,12000000,90
2014-11-21,410.00,418.00,405.00,415.00,11800000,90
2014-11-22,415.00,423.00,410.00,420.00,11600000,90
2014-11-23,420.00,428.00,415.00,425.00,11400000,90
2014-11-24,425.00,433.00,420.00,430.00,11200000,90
2014-11-25,430.00,438.00,425.00,435.00,11000000,90
2014-11-26,435.00,443.00,430.00,440.00,10800000,90
2014-11-27,370.50,373.99,368.28,369.67,8748030,90
2014-11-28,369.37,382.84,358.46,376.45,22946500,90
2014-11-29,376.15,387.60,372.15,375.49,15375600,90
2014-11-30,375.51,382.53,373.31,378.05,9194440,90
