Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-09-01,244.83,246.00,242.50,244.83,24000000,85
2015-09-02,244.83,246.50,243.00,245.50,23000000,85
2015-09-03,245.50,248.00,244.00,247.80,22000000,85
2015-09-04,247.80,249.00,245.50,248.90,21000000,85
2015-09-05,248.90,250.00,247.00,249.50,20000000,85
2015-09-06,249.50,251.00,248.00,250.30,19000000,85
2015-09-07,250.30,252.00,249.00,251.10,18000000,85
2015-09-08,251.10,253.00,250.00,252.20,17000000,85
2015-09-09,252.20,255.00,251.00,254.83,16000000,85
2015-09-10,254.83,257.00,253.00,256.20,15000000,85
2015-09-11,256.20,258.00,255.00,257.85,14000000,85
2015-09-12,257.85,260.00,256.00,259.40,13000000,85
2015-09-13,259.40,260.50,255.00,258.60,12000000,85
2015-09-14,258.60,259.50,255.50,257.75,11500000,85
2015-09-15,257.75,259.00,255.00,257.10,11000000,85
2015-09-16,257.10,258.50,255.00,257.80,10500000,85
2015-09-17,257.80,259.20,255.50,257.90,10000000,85
2015-09-18,257.90,259.00,255.80,257.50, 9500000,85
2015-09-19,257.50,259.00,256.00,258.30, 9000000,85
2015-09-20,258.30,260.00,257.00,259.70, 8500000,85
2015-09-21,259.70,261.00,258.00,260.40, 8000000,85
2015-09-22,260.40,262.00,259.00,261.80, 7500000,85
2015-09-23,261.80,263.00,260.00,262.85, 7000000,85
2015-09-24,262.85,265.00,261.00,264.10, 6500000,85
2015-09-25,264.10,266.00,263.00,265.30, 6000000,85
2015-09-26,265.30,267.00,264.00,266.80, 5500000,85
2015-09-27,266.80,268.00,265.00,267.15, 5000000,85
2015-09-28,267.15,269.00,266.00,268.50, 4500000,85
2015-09-29,268.50,270.00,267.00,269.90, 4000000,85
2015-09-30,269.90,272.00,268.00,271.20,3900000,85
