Date,Open,High,Low,Close,Volume,BTC_Dominance
2014-10-01,386.94,395.00,380.00,390.00,24000000,90
2014-10-02,390.00,400.00,385.00,395.00,23000000,90
2014-10-03,395.00,405.00,390.00,400.00,22000000,90
2014-10-04,400.00,410.00,395.00,405.00,21000000,90
2014-10-05,405.00,415.00,400.00,410.00,20000000,90
2014-10-06,410.00,420.00,405.00,415.00,19000000,90
2014-10-07,415.00,425.00,410.00,420.00,18000000,90
2014-10-08,420.00,430.00,415.00,425.00,17000000,90
2014-10-09,425.00,435.00,420.00,430.00,16000000,90
2014-10-10,430.00,440.00,425.00,435.00,15000000,90
2014-10-11,435.00,445.00,430.00,440.00,14000000,90
2014-10-12,440.00,450.00,435.00,445.00,13000000,90
2014-10-13,445.00,455.00,440.00,450.00,12000000,90
2014-10-14,450.00,460.00,445.00,455.00,11500000,90
2014-10-15,455.00,465.00,450.00,460.00,11000000,90
2014-10-16,460.00,470.00,455.00,465.00,10500000,90
2014-10-17,465.00,475.00,460.00,470.00,10000000,90
2014-10-18,470.00,480.00,465.00,475.00, 9500000,90
2014-10-19,475.00,485.00,470.00,480.00, 9000000,90
2014-10-20,480.00,490.00,475.00,485.00, 8500000,90
2014-10-21,485.00,495.00,480.00,490.00, 8000000,90
2014-10-22,490.00,500.00,485.00,495.00, 7500000,90
2014-10-23,495.00,505.00,490.00,500.00, 7000000,90
2014-10-24,500.00,510.00,495.00,505.00, 6500000,90
2014-10-25,505.00,515.00,500.00,510.00, 6000000,90
2014-10-26,510.00,520.00,505.00,515.00, 5500000,90
2014-10-27,515.00,525.00,510.00,520.00, 5000000,90
2014-10-28,520.00,530.00,515.00,525.00, 4500000,90
2014-10-29,525.00,535.00,520.00,530.00, 4000000,90
2014-10-30,530.00,540.00,525.00,535.00, 3500000,90
2014-10-31,535.00,545.00,530.00,338.32, 3000000,90
