Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-11-01,372.15,380.94,370.00,378.05,55000000,85%
2015-11-02,378.05,383.02,374.00,380.88,53000000,85%
2015-11-03,380.88,384.22,378.10,382.36,51000000,85%
2015-11-04,382.36,390.00,380.00,385.20,49000000,85%
2015-11-05,385.20,425.48,380.50,415.70,48000000,85%
2015-11-06,415.70,424.00,410.00,420.34,47000000,85%
2015-11-07,420.34,430.00,415.00,425.18,46000000,85%
2015-11-08,425.18,440.11,420.00,435.07,45000000,85%
2015-11-09,435.07,450.00,430.00,442.55,44000000,85%
2015-11-10,442.55,445.00,430.00,437.90,43000000,85%
2015-11-11,437.90,442.00,430.00,438.20,42000000,85%
2015-11-12,438.20,445.00,435.00,441.30,41000000,85%
2015-11-13,441.30,450.00,439.00,447.65,40000000,85%
2015-11-14,447.65,460.00,445.00,455.80,39000000,85%
2015-11-15,455.80,470.00,450.00,460.12,38000000,85%
2015-11-16,460.12,472.00,455.00,468.00,37000000,85%
2015-11-17,468.00,482.00,465.00,478.20,36000000,85%
2015-11-18,478.20,490.00,470.00,485.35,35000000,85%
2015-11-19,485.35,495.00,480.00,492.50,34000000,85%
2015-11-20,492.50,505.00,490.00,500.22,33000000,85%
2015-11-21,500.22,510.00,495.00,505.85,32000000,85%
2015-11-22,505.85,518.00,500.00,513.40,31000000,85%
2015-11-23,513.40,525.00,510.00,520.15,30000000,85%
2015-11-24,520.15,532.00,515.00,527.80,29000000,85%
2015-11-25,527.80,540.00,520.00,533.20,28000000,85%
2015-11-26,533.20,550.00,530.00,540.88,27000000,85%
2015-11-27,540.88,565.00,535.00,558.50,26000000,85%
2015-11-28,558.50,580.00,550.00,571.32,25000000,85%
2015-11-29,571.32,600.00,560.00,585.75,24000000,85%
2015-11-30,585.75,620.00,570.00,599.80,23000000,85%
