Date,Open,High,Low,Close,Volume,BTC_Dominance
2014-12-01,378.25,383.66,376.67,379.25,11763000,90
2014-12-02,379.25,385.00,375.00,380.00,11000000,90
2014-12-03,380.00,387.00,378.00,385.00,10500000,90
2014-12-04,385.00,390.00,380.00,388.00,10000000,90
2014-12-05,388.00,395.00,384.00,392.00, 9500000,90
2014-12-06,392.00,398.00,388.00,395.00, 9000000,90
2014-12-07,395.00,402.00,390.00,400.00, 8500000,90
2014-12-08,400.00,408.00,395.00,405.00, 8000000,90
2014-12-09,405.00,412.00,400.00,410.00, 7500000,90
2014-12-10,410.00,418.00,405.00,415.00, 7000000,90
2014-12-11,415.00,422.00,410.00,420.00, 6500000,90
2014-12-12,420.00,428.00,415.00,425.00, 6000000,90
2014-12-13,425.00,435.00,420.00,430.00, 5500000,90
2014-12-14,430.00,440.00,425.00,435.00, 5200000,90
2014-12-15,435.00,445.00,430.00,440.00, 5000000,90
2014-12-16,440.00,450.00,435.00,445.00, 4800000,90
2014-12-17,445.00,455.00,440.00,450.00, 4600000,90
2014-12-18,450.00,460.00,445.00,455.00, 4400000,90
2014-12-19,455.00,465.00,450.00,460.00, 4200000,90
2014-12-20,460.00,470.00,455.00,465.00, 4000000,90
2014-12-21,465.00,475.00,460.00,470.00, 3800000,90
2014-12-22,470.00,480.00,465.00,475.00, 3600000,90
2014-12-23,475.00,485.00,470.00,480.00, 3400000,90
2014-12-24,480.00,490.00,475.00,485.00, 3200000,90
2014-12-25,485.00,495.00,480.00,490.00, 3000000,90
2014-12-26,490.00,500.00,485.00,495.00, 2800000,90
2014-12-27,495.00,505.00,490.00,500.00, 2600000,90
2014-12-28,500.00,510.00,495.00,505.00, 2400000,90
2014-12-29,505.00,515.00,500.00,510.00, 2200000,90
2014-12-30,510.00,520.00,505.00,515.00, 2000000,90
2014-12-31,515.00,525.00,510.00,320.19,1800000,90
