Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-10-01,236.73,241.03,234.29,239.61,35000000,85%
2015-10-02,239.61,242.11,237.31,240.89,34000000,85%
2015-10-03,240.89,243.67,238.55,242.02,33000000,85%
2015-10-04,242.02,244.13,239.20,243.10,32000000,85%
2015-10-05,243.10,246.42,241.50,245.98,31000000,85%
2015-10-06,245.98,248.90,243.28,247.15,30000000,85%
2015-10-07,247.15,250.12,245.10,249.80,29000000,85%
2015-10-08,249.80,254.27,248.20,251.90,28000000,85%
2015-10-09,251.90,259.72,250.15,258.55,27000000,85%
2015-10-10,258.55,262.83,255.50,261.22,26000000,85%
2015-10-11,261.22,268.15,260.10,265.00,25000000,85%
2015-10-12,265.00,272.99,263.45,269.80,24000000,85%
2015-10-13,269.80,278.76,267.80,273.55,23000000,85%
2015-10-14,273.55,283.44,271.20,278.22,22000000,85%
2015-10-15,278.22,287.60,275.95,283.99,21000000,85%
2015-10-16,283.99,292.13,282.50,289.90,20000000,85%
2015-10-17,289.90,296.22,285.20,292.70,19000000,85%
2015-10-18,292.70,300.15,290.00,297.18,18000000,85%
2015-10-19,297.18,304.75,294.50,301.32,17000000,85%
2015-10-20,301.32,308.34,299.10,304.95,16000000,85%
2015-10-21,304.95,314.40,302.00,309.80,15000000,85%
2015-10-22,309.80,319.75,308.50,313.90,14000000,85%
2015-10-23,313.90,324.12,311.70,318.55,13000000,85%
2015-10-24,318.55,328.51,316.00,322.75,12000000,85%
2015-10-25,322.75,333.80,320.40,327.85,11000000,85%
2015-10-26,327.85,335.20,325.90,331.20,10000000,85%
2015-10-27,331.20,340.10,329.30,336.75, 9000000,85%
2015-10-28,336.75,345.00,333.50,340.55, 8000000,85%
2015-10-29,340.55,350.10,338.20,345.75, 7000000,85%
2015-10-30,345.75,356.70,342.90,350.12, 6000000,85%
2015-10-31,350.12,362.20,347.00,314.17, 5500000,85%
