Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-05-01,237.05,239.50,235.00,237.05,9000000,85
2015-05-02,237.05,238.00,235.00,236.52,8800000,85
2015-05-03,236.52,240.00,235.00,239.03,8600000,85
2015-05-04,239.03,242.00,237.00,241.96,8400000,85
2015-05-05,241.96,243.50,239.00,238.60,8200000,85
2015-05-06,238.60,240.50,236.00,236.69,8000000,85
2015-05-07,236.69,238.50,233.00,232.76,7800000,85
2015-05-08,232.76,240.00,231.00,238.50,7600000,85
2015-05-09,238.50,245.00,237.00,244.38,7400000,85
2015-05-10,244.38,246.00,240.00,243.40,7200000,85
2015-05-11,243.40,245.00,241.00,242.45,7000000,85
2015-05-12,242.45,245.50,241.00,243.39,6800000,85
2015-05-13,243.39,247.00,242.00,243.78,6600000,85
2015-05-14,243.78,245.50,237.00,239.89,6400000,85
2015-05-15,239.89,242.00,236.00,238.43,6200000,85
2015-05-16,238.43,241.00,237.00,239.66,6000000,85
2015-05-17,239.66,242.00,238.00,239.15,5800000,85
2015-05-18,239.15,243.00,237.00,237.97,5600000,85
2015-05-19,237.97,240.00,235.00,235.59,5400000,85
2015-05-20,235.59,237.50,233.00,235.03,5200000,85
2015-05-21,235.03,237.00,234.00,236.29,5000000,85
2015-05-22,236.29,239.00,235.00,237.61,4800000,85
2015-05-23,237.61,240.00,236.00,239.95,4600000,85
2015-05-24,239.95,243.00,239.00,241.82,4400000,85
2015-05-25,241.82,244.00,240.00,241.54,4200000,85
2015-05-26,241.54,244.00,239.00,238.80,4000000,85
2015-05-27,238.80,242.00,238.00,239.23,3800000,85
2015-05-28,239.23,243.00,238.00,238.84,3600000,85
2015-05-29,238.84,241.00,237.00,239.12,3400000,85
2015-05-30,239.12,241.50,236.00,237.21,3200000,85
2015-05-31,237.21,239.00,235.00,234.48,3000000,85
