Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-08-01,2875.34,2950.00,2800.00,2920.55,410000000,82%
2017-08-02,2920.55,2990.00,2880.00,2958.40,400000000,82%
2017-08-03,2958.40,3050.00,2900.00,3015.75,390000000,82%
2017-08-04,3015.75,3100.00,2990.00,3075.60,380000000,82%
2017-08-05,3075.60,3150.00,3040.00,3128.90,370000000,82%
2017-08-06,3128.90,3220.00,3100.00,3185.30,360000000,82%
2017-08-07,3185.30,3300.00,3150.00,3250.45,350000000,82%
2017-08-08,3250.45,3400.00,3200.00,3360.20,340000000,82%
2017-08-09,3360.20,3500.00,3300.00,3455.90,330000000,82%
2017-08-10,3455.90,3600.00,3400.00,3554.80,320000000,82%
2017-08-11,3554.80,3750.00,3500.00,3680.25,310000000,82%
2017-08-12,3680.25,3900.00,3600.00,3805.40,300000000,82%
2017-08-13,3805.40,4100.00,3700.00,4008.55,290000000,82%
2017-08-14,4008.55,4300.00,3900.00,4205.80,280000000,82%
2017-08-15,4205.80,4500.00,4100.00,4378.50,270000000,82%
2017-08-16,4378.50,4700.00,4300.00,4590.35,260000000,82%
2017-08-17,4590.35,4800.00,4500.00,4722.80,250000000,82%
2017-08-18,4722.80,4900.00,4600.00,4838.10,240000000,82%
2017-08-19,4838.10,5050.00,4700.00,4985.60,230000000,82%
2017-08-20,4985.60,5200.00,4900.00,5125.45,220000000,82%
2017-08-21,5125.45,5350.00,5000.00,5250.20,210000000,82%
2017-08-22,5250.20,5500.00,5100.00,5385.75,200000000,82%
2017-08-23,5385.75,5700.00,5300.00,5560.30,190000000,82%
2017-08-24,5560.30,6000.00,5400.00,5789.15,180000000,82%
2017-08-25,5789.15,6400.00,5600.00,6140.90,170000000,82%
2017-08-26,6140.90,6900.00,6000.00,6500.65,160000000,82%
2017-08-27,6500.65,7600.00,6400.00,7200.40,150000000,82%
2017-08-28,7200.40,8500.00,7000.00,8000.20,140000000,82%
2017-08-29,8000.20,9500.00,7800.00,9000.90,130000000,82%
2017-08-30,9000.90,4703.39,4600.00,4703.39,1950000000,82%
2017-08-31,4703.39,4800.00,4600.00,4755.10,185000000,82%
