Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-01-01,963.66,1003.08,958.70,998.33,147775008,82%
2017-01-02,998.33,1040.00,990.00,1035.20,145000000,82%
2017-01-03,1035.20,1075.00,1030.00,1068.40,142000000,82%
2017-01-04,1068.40,1100.00,1060.00,1089.15,140000000,82%
2017-01-05,1089.15,1130.00,1080.00,1122.80,138000000,82%
2017-01-06,1122.80,1170.00,1110.00,1158.90,136000000,82%
2017-01-07,1158.90,1200.00,1150.00,1187.60,134000000,82%
2017-01-08,1187.60,1230.00,1175.00,1210.75,132000000,82%
2017-01-09,1210.75,1260.00,1200.00,1245.85,130000000,82%
2017-01-10,1245.85,1280.00,1230.00,1268.40,128000000,82%
2017-01-11,1268.40,1300.00,1240.00,1280.50,126000000,82%
2017-01-12,1280.50,1320.00,1270.00,1315.60,124000000,82%
2017-01-13,1315.60,1360.00,1300.00,1348.75,122000000,82%
2017-01-14,1348.75,1400.00,1330.00,1385.90,120000000,82%
2017-01-15,1385.90,1440.00,1370.00,1420.20,118000000,82%
2017-01-16,1420.20,1480.00,1400.00,1462.35,116000000,82%
2017-01-17,1462.35,1500.00,1450.00,1498.70,114000000,82%
2017-01-18,1498.70,1540.00,1480.00,1525.40,112000000,82%
2017-01-19,1525.40,1580.00,1500.00,1558.80,110000000,82%
2017-01-20,1558.80,1620.00,1550.00,1605.15,108000000,82%
2017-01-21,1605.15,1680.00,1590.00,1648.90,106000000,82%
2017-01-22,1648.90,1720.00,1630.00,1705.10,104000000,82%
2017-01-23,1705.10,1800.00,1680.00,1752.45,102000000,82%
2017-01-24,1752.45,1840.00,1730.00,1800.30,100000000,82%
2017-01-25,1800.30,1900.00,1780.00,1855.60, 98000000,82%
2017-01-26,1855.60,1950.00,1830.00,1902.25, 96000000,82%
2017-01-27,1902.25,2000.00,1880.00,1958.50, 94000000,82%
2017-01-28,1958.50,2050.00,1930.00,2006.80, 92000000,82%
2017-01-29,2006.80,2100.00,1980.00,2055.10, 90000000,82%
2017-01-30,2055.10,2150.00,2030.00,2098.40, 88000000,82%
2017-01-31,2098.40,2200.00,2070.00,2150.75, 86000000,82%
