Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-09-01,4700.00,5000.00,4650.00,5000.00,350000000,58.0
2017-09-02,5000.00,5100.00,4800.00,4950.00,320000000,58.0
2017-09-03,4950.00,5000.00,4700.00,4800.00,310000000,58.0
2017-09-04,4800.00,4850.00,4500.00,4600.00,280000000,58.0
2017-09-05,4600.00,4700.00,4300.00,4400.00,300000000,58.0
2017-09-06,4400.00,4600.00,4200.00,4300.00,320000000,58.0
2017-09-07,4300.00,4450.00,4000.00,4200.00,340000000,58.0
2017-09-08,4200.00,4300.00,3900.00,4000.00,360000000,58.0
2017-09-09,4000.00,4200.00,3800.00,4100.00,330000000,58.0
2017-09-10,4100.00,4200.00,4000.00,4150.00,300000000,58.0
2017-09-11,4150.00,4200.00,3600.00,4000.00,380000000,58.0
2017-09-12,4000.00,4100.00,3800.00,3900.00,350000000,58.0
2017-09-13,3900.00,4000.00,3500.00,3650.00,400000000,58.0
2017-09-14,3650.00,3700.00,3200.00,3300.00,450000000,58.0
2017-09-15,3300.00,3500.00,3000.00,3000.00,500000000,58.0
2017-09-16,3000.00,3500.00,3000.00,3500.00,480000000,58.0
2017-09-17,3500.00,3700.00,3400.00,3600.00,420000000,58.4
2017-09-18,3600.00,3800.00,3500.00,3800.00,380000000,58.0
2017-09-19,3800.00,3900.00,3700.00,3850.00,360000000,58.0
2017-09-20,3850.00,3900.00,3700.00,3800.00,340000000,58.0
2017-09-21,3800.00,3950.00,3750.00,3900.00,320000000,58.0
2017-09-22,3900.00,4000.00,3800.00,3850.00,300000000,58.0
2017-09-23,3850.00,4000.00,3800.00,3900.00,310000000,58.0
2017-09-24,3900.00,4100.00,3850.00,4000.00,320000000,58.0
2017-09-25,4000.00,4200.00,3950.00,4100.00,330000000,58.0
2017-09-26,4100.00,4300.00,4050.00,4200.00,340000000,58.0
2017-09-27,4200.00,4300.00,4150.00,4200.00,300000000,58.0
2017-09-28,4200.00,4400.00,4180.00,4350.00,310000000,58.0
2017-09-29,4350.00,4450.00,4300.00,4400.00,320000000,58.0
2017-09-30,4400.00,4500.00,4350.00,4350.00,330000000,58.0
