Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-11-01,6407.00,6500.00,6300.00,6460.00,550000000,56.0
2017-11-02,6460.00,6800.00,6400.00,6750.00,620000000,56.0
2017-11-03,6750.00,7450.00,6700.00,7200.00,800000000,55.8
2017-11-04,7200.00,7500.00,7000.00,7360.00,780000000,55.8
2017-11-05,7360.00,7600.00,7100.00,7470.00,770000000,55.6
2017-11-06,7470.00,7600.00,7300.00,7400.00,750000000,55.6
2017-11-07,7400.00,7800.00,7350.00,7770.00,800000000,55.4
2017-11-08,7770.00,7880.00,7000.00,7440.00,850000000,55.4
2017-11-09,7440.00,7500.00,7100.00,7180.00,700000000,55.2
2017-11-10,7180.00,7300.00,6800.00,6880.00,650000000,55.2
2017-11-11,6880.00,7200.00,6500.00,6600.00,620000000,55.0
2017-11-12,6600.00,6600.00,5850.00,6100.00,900000000,55.0
2017-11-13,6100.00,6700.00,6000.00,6550.00,800000000,54.8
2017-11-14,6550.00,6800.00,6400.00,6600.00,750000000,54.8
2017-11-15,6600.00,7300.00,6500.00,7250.00,800000000,54.6
2017-11-16,7250.00,7800.00,7200.00,7700.00,850000000,54.6
2017-11-17,7700.00,8000.00,7600.00,7800.00,880000000,54.4
2017-11-18,7800.00,8000.00,7600.00,7850.00,820000000,54.4
2017-11-19,7850.00,8200.00,7800.00,8000.00,800000000,54.2
2017-11-20,8000.00,8300.00,7900.00,8100.00,850000000,54.2
2017-11-21,8100.00,8300.00,8000.00,8250.00,870000000,54.0
2017-11-22,8250.00,8400.00,8000.00,8300.00,880000000,54.0
2017-11-23,8300.00,8500.00,8200.00,8400.00,900000000,53.8
2017-11-24,8400.00,8700.00,8300.00,8700.00,950000000,53.8
2017-11-25,8700.00,8800.00,8500.00,8700.00,920000000,53.6
2017-11-26,8700.00,9000.00,8600.00,9000.00,1000000000,53.6
2017-11-27,9000.00,9450.00,8900.00,9396.60,1200000000,53.4
2017-11-28,9396.60,10000.00,9300.00,10000.00,1300000000,53.4
2017-11-29,10000.00,11000.00,9800.00,9900.00,1500000000,53.2
2017-11-30,9900.00,11000.00,9700.00,9920.00,1400000000,53.2
