Date,Open,High,Low,Close,Volume,BTC_Dominance
2017-03-01,1222.66,1255.47,1200.00,1238.55,125000000,82%
2017-03-02,1238.55,1283.30,1230.00,1270.12,123000000,82%
2017-03-03,1270.12,1300.00,1250.00,1291.34,121000000,82%
2017-03-04,1291.34,1320.00,1280.00,1310.22,119000000,82%
2017-03-05,1310.22,1340.00,1300.00,1328.75,117000000,82%
2017-03-06,1328.75,1350.00,1315.00,1340.66,115000000,82%
2017-03-07,1340.66,1365.00,1325.00,1355.82,113000000,82%
2017-03-08,1355.82,1375.00,1340.00,1368.55,111000000,82%
2017-03-09,1368.55,1390.00,1350.00,1379.33,109000000,82%
2017-03-10,1379.33,1400.00,1360.00,1388.11,107000000,82%
2017-03-11,1388.11,1405.00,1368.00,1396.10,105000000,82%
2017-03-12,1396.10,1420.00,1380.00,1408.75,103000000,82%
2017-03-13,1408.75,1435.00,1390.00,1421.22,101000000,82%
2017-03-14,1421.22,1440.00,1410.00,1430.55, 99000000,82%
2017-03-15,1430.55,1251.61,1240.16,1245.23, 97000000,82%
2017-03-16,1245.23,1237.60,1220.00,1230.40, 95000000,82%
2017-03-17,1230.40,1180.00,1170.00,1179.47, 93000000,82%
2017-03-18,1179.47,1100.00,1090.00,1098.60, 91000000,82%
2017-03-19,1098.60,1085.72,1070.00,1080.45, 89000000,82%
2017-03-20,1080.45,1071.71,1030.00,1050.33, 87000000,82%
2017-03-21,1050.33,1121.29,1040.00,1095.80, 85000000,82%
2017-03-22,1095.80,1087.04,1060.00,1070.11, 83000000,82%
2017-03-23,1070.11,1048.87,1030.00,1039.30, 81000000,82%
2017-03-24,1039.30,1027.39,950.00,980.55, 79000000,82%
2017-03-25,980.55,1000.00,940.00,980.12, 77000000,82%
2017-03-26,980.12,1020.00,960.00,995.75, 75000000,82%
2017-03-27,995.75,1045.14,980.00,1028.33, 73000000,82%
2017-03-28,1028.33,1044.42,1000.00,1020.55, 71000000,82%
2017-03-29,1020.55,1041.90,1008.00,1035.22, 69000000,82%
2017-03-30,1035.22,1037.91,1005.00,1021.60, 67000000,82%
2017-03-31,1021.60,1079.11,1000.00,1071.79, 65000000,82%
