Date,Open,High,Low,Close,Volume,BTC_Dominance
2019-05-01,5375.00,5550.00,5300.00,5500.00,1850000000,59.0
2019-05-02,5500.00,5700.00,5480.00,5650.00,1800000000,59.0
2019-05-03,5650.00,5800.00,5600.00,5750.00,1750000000,59.0
2019-05-04,5750.00,5900.00,5700.00,5850.00,1700000000,59.0
2019-05-05,5850.00,6000.00,5800.00,5950.00,1650000000,59.0
2019-05-06,5950.00,6100.00,5900.00,6000.00,1600000000,59.0
2019-05-07,6000.00,6200.00,5950.00,6150.00,1550000000,59.0
2019-05-08,6150.00,6300.00,6100.00,6250.00,1500000000,59.0
2019-05-09,6250.00,6400.00,6200.00,6350.00,1450000000,59.0
2019-05-10,6350.00,6500.00,6300.00,6450.00,1400000000,59.0
2019-05-11,6450.00,6600.00,6400.00,6550.00,1350000000,59.0
2019-05-12,6550.00,6700.00,6500.00,6650.00,1300000000,59.0
2019-05-13,6650.00,6800.00,6600.00,6750.00,1250000000,59.0
2019-05-14,6750.00,6900.00,6700.00,6850.00,1200000000,59.0
2019-05-15,6850.00,7000.00,6800.00,6950.00,1150000000,59.0
2019-05-16,6950.00,7100.00,6900.00,7050.00,1100000000,59.0
2019-05-17,7050.00,7200.00,7000.00,7150.00,1050000000,59.0
2019-05-18,7150.00,7300.00,7100.00,7250.00,1000000000,59.0
2019-05-19,7250.00,7400.00,7200.00,7350.00, 950000000,59.0
2019-05-20,7350.00,7500.00,7300.00,7450.00, 900000000,59.0
2019-05-21,7450.00,7600.00,7400.00,7550.00, 850000000,59.0
2019-05-22,7550.00,7700.00,7500.00,7650.00, 800000000,59.0
2019-05-23,7650.00,7800.00,7600.00,7750.00, 750000000,59.0
2019-05-24,7750.00,7900.00,7700.00,7850.00, 700000000,59.0
2019-05-25,7850.00,8000.00,7800.00,7950.00, 650000000,59.0
2019-05-26,7950.00,8100.00,7900.00,8050.00, 600000000,59.0
2019-05-27,8050.00,8200.00,8000.00,8150.00, 550000000,59.0
2019-05-28,8150.00,8300.00,8100.00,8250.00, 500000000,59.0
2019-05-29,8250.00,8400.00,8200.00,8350.00, 450000000,59.0
2019-05-30,8350.00,8500.00,8300.00,8450.00, 400000000,59.0
2019-05-31,8450.00,8600.00,8400.00,8283.93, 380000000,59.0
