Date,Open,High,Low,Close,Volume,BTC_Dominance
2018-04-01,6844.23,7100.00,6700.00,7023.52,2100000000,58.5
2018-04-02,7023.52,7400.00,6900.00,7250.00,2050000000,58.4
2018-04-03,7250.00,7490.78,7111.73,7440.50,2000000000,58.4
2018-04-04,7440.50,7600.00,6887.93,7020.25,1950000000,58.3
2018-04-05,7020.25,7050.00,6852.82,6950.00,1900000000,58.3
2018-04-06,6950.00,7085.12,6685.12,7010.80,1850000000,58.2
2018-04-07,7010.80,7160.00,6785.55,6930.40,1800000000,58.2
2018-04-08,6930.40,7023.92,6976.92,6980.10,1750000000,58.1
2018-04-09,6980.10,7146.10,6946.10,7090.20,1700000000,58.1
2018-04-10,7090.20,7100.00,6777.27,6895.55,1650000000,58.0
2018-04-11,6895.55,7000.00,6849.75,6960.30,1600000000,58.0
2018-04-12,6960.30,7212.09,7168.48,7160.75,1550000000,57.9
2018-04-13,7160.75,7979.82,7813.48,7850.40,1500000000,57.9
2018-04-14,7850.40,8035.81,7987.68,8000.55,1450000000,57.8
2018-04-15,8000.55,8174.38,8128.14,8150.65,1400000000,57.8
2018-04-16,8150.65,8209.18,8116.21,8185.70,1350000000,57.7
2018-04-17,8185.70,8392.63,8057.65,8280.50,1300000000,57.7
2018-04-18,8280.50,8182.28,8029.78,8100.20,1250000000,57.6
2018-04-19,8100.20,8303.74,8166.16,8240.45,1200000000,57.6
2018-04-20,8240.45,8860.86,8392.63,8750.35,1150000000,57.5
2018-04-21,8750.35,8790.27,8707.87,8755.60,1100000000,57.5
2018-04-22,8755.60,8887.07,8857.36,8870.20,1050000000,57.4
2018-04-23,8870.20,8914.88,8914.88,8914.88,1000000000,57.4
2018-04-24,8914.88,9125.81,9125.81,9125.81, 950000000,57.3
2018-04-25,9125.81,9367.55,9367.55,9367.55, 900000000,57.3
2018-04-26,9367.55,8943.23,8943.23,8943.23, 850000000,57.2
2018-04-27,8943.23,9242.85,8979.20,9101.58, 800000000,57.2
2018-04-28,9101.58,9188.09,9188.09,9188.09, 750000000,57.1
2018-04-29,9188.09,9346.71,9346.71,9346.71, 700000000,57.1
2018-04-30,9346.71,9307.81,9307.81,9240.55, 650000000,57.0
