Date,Open,High,Low,Close,Volume,BTC_Dominance
2019-03-01,3860.00,3950.00,3800.00,3900.00,3800000000,58.5
2019-03-02,3900.00,3980.00,3850.00,3950.00,3700000000,58.5
2019-03-03,3950.00,4050.00,3900.00,4020.00,3600000000,58.5
2019-03-04,4020.00,4100.00,3950.00,4050.00,3500000000,58.5
2019-03-05,4050.00,4120.00,4000.00,4080.00,3400000000,58.5
2019-03-06,4080.00,4150.00,4050.00,4120.00,3300000000,58.5
2019-03-07,4120.00,4200.00,4080.00,4160.00,3200000000,58.5
2019-03-08,4160.00,4230.00,4120.00,4200.00,3100000000,58.5
2019-03-09,4200.00,4280.00,4150.00,4240.00,3000000000,58.5
2019-03-10,4240.00,4320.00,4200.00,4280.00,2900000000,58.5
2019-03-11,4280.00,4360.00,4250.00,4320.00,2800000000,58.5
2019-03-12,4320.00,4400.00,4300.00,4380.00,2700000000,58.5
2019-03-13,4380.00,4450.00,4350.00,4420.00,2600000000,58.5
2019-03-14,4420.00,4500.00,4400.00,4460.00,2500000000,58.5
2019-03-15,4460.00,4530.00,4420.00,4500.00,2400000000,58.5
2019-03-16,4500.00,4570.00,4450.00,4540.00,2300000000,58.5
2019-03-17,4540.00,4610.00,4500.00,4580.00,2200000000,58.5
2019-03-18,4580.00,4650.00,4550.00,4620.00,2100000000,58.5
2019-03-19,4620.00,4700.00,4600.00,4660.00,2000000000,58.5
2019-03-20,4660.00,4740.00,4620.00,4700.00,1900000000,58.5
2019-03-21,4700.00,4780.00,4680.00,4750.00,1800000000,58.5
2019-03-22,4750.00,4830.00,4720.00,4790.00,1700000000,58.5
2019-03-23,4790.00,4870.00,4750.00,4830.00,1600000000,58.5
2019-03-24,4830.00,4910.00,4800.00,4870.00,1500000000,58.5
2019-03-25,4870.00,4950.00,4840.00,4910.00,1400000000,58.5
2019-03-26,4910.00,4990.00,4900.00,4950.00,1300000000,58.5
2019-03-27,4950.00,5030.00,4940.00,5000.00,1200000000,58.5
2019-03-28,5000.00,5080.00,4980.00,5040.00,1100000000,58.5
2019-03-29,5040.00,5120.00,5020.00,5080.00,1000000000,58.5
2019-03-30,5080.00,5200.00,5040.00,5100.00, 950000000,58.5
2019-03-31,5100.00,4296.81,4053.91,4105.40, 9045122443,58.5
