Date,Open,High,Low,Close,Volume,BTC_Dominance
2018-07-01,6385.82,6432.85,6289.29,6385.82,3200000000,58.0
2018-07-02,6385.82,6636.35,6300.00,6636.35,3000000000,58.0
2018-07-03,6636.35,6547.27,6300.00,6547.27,2900000000,57.9
2018-07-04,6547.27,6700.00,6400.00,6600.00,2800000000,57.9
2018-07-05,6600.00,6800.00,6500.00,6700.00,2700000000,57.8
2018-07-06,6700.00,6850.00,6600.00,6792.40,2600000000,57.8
2018-07-07,6792.40,6950.00,6500.00,6596.90,2500000000,57.7
2018-07-08,6596.90,6800.00,6500.00,6695.99,2400000000,57.7
2018-07-09,6695.99,6800.00,6600.00,6738.99,2300000000,57.6
2018-07-10,6738.99,6900.00,6600.00,6628.33,2200000000,57.6
2018-07-11,6628.33,7000.00,6500.00,6440.93,2100000000,57.5
2018-07-12,6440.93,6500.00,6200.00,6371.18,2000000000,57.5
2018-07-13,6371.18,6500.00,6200.00,6247.77,1900000000,57.4
2018-07-14,6247.77,6500.00,6200.00,6277.73,1800000000,57.4
2018-07-15,6277.73,6400.00,6200.00,6348.09,1700000000,57.3
2018-07-16,6348.09,6741.75,6357.01,6741.75,4725799936,57.3
2018-07-17,6741.75,7000.00,6700.00,6792.40,1600000000,57.2
2018-07-18,6792.40,7400.00,6800.00,7307.63,1500000000,57.2
2018-07-19,7307.63,7500.00,7200.00,7439.37,1400000000,57.1
2018-07-20,7439.37,7600.00,7200.00,7468.83,1300000000,57.1
2018-07-21,7468.83,7500.00,7300.00,7401.37,1200000000,57.0
2018-07-22,7401.37,7700.00,7350.00,7471.06,1100000000,57.0
2018-07-23,7471.06,7800.00,7400.00,7607.82,1000000000,56.9
2018-07-24,7607.82,8200.00,7500.00,7894.81, 950000000,56.9
2018-07-25,7894.81,8300.00,7800.00,8245.06, 900000000,56.8
2018-07-26,8245.06,8400.00,8000.00,8203.19, 850000000,56.8
2018-07-27,8203.19,8500.00,7900.00,8045.37, 800000000,56.7
2018-07-28,8045.37,8600.00,7800.00,8129.12, 750000000,56.7
2018-07-29,8129.12,8700.00,8000.00,8199.70, 700000000,56.6
2018-07-30,8199.70,8800.00,8000.00,8159.40, 650000000,56.6
2018-07-31,8159.40,9000.00,8000.00,7780.44, 600000000,56.5
