Date,Open,High,Low,Close,Volume,BTC_Dominance
2016-08-01,621.87,630.00,610.00,622.30,58000000,85%
2016-08-02,622.30,640.00,600.00,608.40,56000000,85%
2016-08-03,608.40,615.00,595.00,602.15,54000000,85%
2016-08-04,602.15,610.00,590.00,605.35,52000000,85%
2016-08-05,605.35,615.50,600.00,612.20,50000000,85%
2016-08-06,612.20,622.00,605.00,620.75,48000000,85%
2016-08-07,620.75,630.00,615.00,625.80,46000000,85%
2016-08-08,625.80,635.00,620.00,630.25,44000000,85%
2016-08-09,630.25,640.00,625.00,635.10,42000000,85%
2016-08-10,635.10,650.00,630.00,640.05,40000000,85%
2016-08-11,640.05,655.00,635.00,650.40,38000000,85%
2016-08-12,650.40,665.00,645.00,660.15,36000000,85%
2016-08-13,660.15,675.00,655.00,670.20,34000000,85%
2016-08-14,670.20,685.00,665.00,680.35,32000000,85%
2016-08-15,680.35,695.00,670.00,688.55,30000000,85%
2016-08-16,688.55,705.00,680.00,695.10,28000000,85%
2016-08-17,695.10,715.00,690.00,705.65,26000000,85%
2016-08-18,705.65,725.00,700.00,715.30,24000000,85%
2016-08-19,715.30,735.00,710.00,724.85,22000000,85%
2016-08-20,724.85,745.00,720.00,735.10,20000000,85%
2016-08-21,735.10,760.00,730.00,749.55,18000000,85%
2016-08-22,749.55,780.00,740.00,765.20,16000000,85%
2016-08-23,765.20,800.00,750.00,785.50,14000000,85%
2016-08-24,785.50,820.00,770.00,805.85,12000000,85%
2016-08-25,805.85,850.00,780.00,825.40,10000000,85%
2016-08-26,825.40,890.00,800.00,855.75, 9000000,85%
2016-08-27,855.75,950.00,830.00,890.30, 8000000,85%
2016-08-28,890.30,1050.00,870.00,970.55, 7000000,85%
2016-08-29,970.55,1200.00,920.00,1105.80, 6000000,85%
2016-08-30,1105.80,1400.00,1050.00,1256.45, 5000000,85%
2016-08-31,1256.45,1500.00,1200.00,575.47, 80000000,85%
