Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-08-01,230.00,235.00,225.00,230.06,20500000,85
2015-08-02,230.06,236.00,228.00,233.50,20000000,85
2015-08-03,233.50,238.00,230.00,235.20,19500000,85
2015-08-04,235.20,240.00,233.00,238.75,19000000,85
2015-08-05,238.75,242.00,236.00,240.35,18500000,85
2015-08-06,240.35,244.00,238.00,242.50,18000000,85
2015-08-07,242.50,246.00,240.00,244.90,17500000,85
2015-08-08,244.90,248.00,242.00,246.80,17000000,85
2015-08-09,246.80,250.00,244.00,248.70,16500000,85
2015-08-10,248.70,252.00,246.00,250.50,16000000,85
2015-08-11,250.50,254.00,248.00,252.30,15500000,85
2015-08-12,252.30,256.00,250.00,254.10,15000000,85
2015-08-13,254.10,258.00,252.00,256.60,14500000,85
2015-08-14,256.60,260.00,254.00,258.90,14000000,85
2015-08-15,258.90,262.00,256.00,260.80,13500000,85
2015-08-16,260.80,264.00,258.00,262.50,13000000,85
2015-08-17,262.50,266.00,260.00,264.20,12500000,85
2015-08-18,264.20,268.00,262.00,266.10,12000000,85
2015-08-19,266.10,270.00,264.00,268.00,11500000,85
2015-08-20,268.00,272.00,266.00,269.80,11000000,85
2015-08-21,269.80,273.00,268.00,271.60,10500000,85
2015-08-22,271.60,275.00,270.00,273.40,10000000,85
2015-08-23,273.40,277.00,272.00,275.20, 9500000,85
2015-08-24,275.20,279.00,274.00,277.00, 9000000,85
2015-08-25,277.00,281.00,276.00,278.80, 8500000,85
2015-08-26,278.80,282.00,277.00,280.60, 8000000,85
2015-08-27,280.60,284.00,279.00,282.30, 7500000,85
2015-08-28,282.30,286.00,281.00,284.00, 7000000,85
2015-08-29,284.00,288.00,283.00,285.70, 6500000,85
2015-08-30,285.70,289.00,284.00,288.76, 61412600,85
2015-08-31,288.76,292.00,286.00,230.06, 70792700,85
