Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-04-01,236.15,248.50,230.90,243.10,27840000,85
2015-04-02,243.10,250.00,240.00,248.50,26590000,85
2015-04-03,248.50,253.00,245.00,250.95,25380000,85
2015-04-04,250.95,256.00,247.50,252.80,24710000,85
2015-04-05,252.80,258.00,250.00,255.60,23930000,85
2015-04-06,255.60,260.00,253.00,258.50,23170000,85
2015-04-07,258.50,263.00,255.00,260.80,22480000,85
2015-04-08,260.80,265.00,257.00,262.75,21810000,85
2015-04-09,262.75,268.00,260.00,265.90,21180000,85
2015-04-10,265.90,270.00,262.50,268.40,20590000,85
2015-04-11,268.40,273.00,265.00,270.50,20040000,85
2015-04-12,270.50,275.00,267.50,273.30,19520000,85
2015-04-13,273.30,278.00,270.00,275.80,19030000,85
2015-04-14,275.80,280.00,272.00,278.60,18570000,85
2015-04-15,278.60,283.00,275.00,280.90,18120000,85
2015-04-16,280.90,285.00,277.50,283.15,17690000,85
2015-04-17,283.15,287.00,280.00,285.40,17280000,85
2015-04-18,285.40,289.00,282.00,287.55,16890000,85
2015-04-19,287.55,291.00,284.00,289.80,16530000,85
2015-04-20,289.80,293.00,286.00,291.95,16180000,85
2015-04-21,291.95,295.00,288.50,294.20,15860000,85
2015-04-22,294.20,298.00,291.00,296.50,15550000,85
2015-04-23,296.50,300.00,293.00,298.75,15260000,85
2015-04-24,298.75,303.00,295.00,301.10,14980000,85
2015-04-25,301.10,305.00,298.00,303.35,14720000,85
2015-04-26,303.35,307.00,300.00,305.70,14470000,85
2015-04-27,305.70,309.00,302.00,307.90,14230000,85
2015-04-28,307.90,311.00,304.00,310.20,14010000,85
2015-04-29,310.20,314.00,306.00,312.45,13800000,85
2015-04-30,312.45,316.00,309.00,236.15,33818600,85
