Date,Open,High,Low,Close,Volume,BTC_Dominance
2016-01-01,430.72,436.25,427.52,434.33,36278900,85%
2016-01-02,434.33,440.00,431.00,438.55,35000000,85%
2016-01-03,438.55,442.00,435.00,440.70,34000000,85%
2016-01-04,440.70,445.00,438.00,443.85,33000000,85%
2016-01-05,443.85,448.00,441.00,446.92,32000000,85%
2016-01-06,446.92,450.00,444.00,448.35,31000000,85%
2016-01-07,448.35,452.00,445.00,450.63,30000000,85%
2016-01-08,450.63,455.00,448.00,453.10,29000000,85%
2016-01-09,453.10,458.00,451.00,456.25,28000000,85%
2016-01-10,456.25,460.00,454.00,459.40,27000000,85%
2016-01-11,459.40,462.00,456.00,460.50,26000000,85%
2016-01-12,460.50,465.00,458.00,463.70,25000000,85%
2016-01-13,463.70,468.00,460.00,466.89,24000000,85%
2016-01-14,466.89,470.00,464.00,469.25,23000000,85%
2016-01-15,469.25,472.00,466.00,470.80,22000000,85%
2016-01-16,470.80,475.00,468.00,473.15,21000000,85%
2016-01-17,473.15,478.00,470.00,475.90,20000000,85%
2016-01-18,475.90,480.00,472.00,478.60,19000000,85%
2016-01-19,478.60,483.00,476.00,481.35,18000000,85%
2016-01-20,481.35,486.00,479.00,484.20,17000000,85%
2016-01-21,484.20,490.00,482.00,487.00,16000000,85%
2016-01-22,487.00,495.00,485.00,492.15,15000000,85%
2016-01-23,492.15,500.00,490.00,496.80,14000000,85%
2016-01-24,496.80,505.00,495.00,501.90,13000000,85%
2016-01-25,501.90,510.00,499.00,505.20,12000000,85%
2016-01-26,505.20,515.00,503.00,510.10,11000000,85%
2016-01-27,510.10,520.00,508.00,514.85,10000000,85%
2016-01-28,514.85,525.00,512.00,519.65, 9000000,85%
2016-01-29,519.65,535.00,517.00,526.75, 8000000,85%
2016-01-30,526.75,540.00,524.00,532.50, 7000000,85%
2016-01-31,532.50,545.00,530.00,538.20, 6000000,85%
