Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-01-01,315.00,318.00,298.00,302.00,18437000,85
2015-01-02,302.00,306.00,290.00,300.00,17128000,85
2015-01-03,300.00,305.00,294.00,298.00,16823000,85
2015-01-04,298.00,302.50,291.00,295.00,16045000,85
2015-01-05,295.00,299.00,288.00,290.00,15576000,85
2015-01-06,290.00,295.00,283.00,288.00,15034000,85
2015-01-07,288.00,292.00,280.00,285.00,14451000,85
2015-01-08,285.00,290.00,278.00,282.00,13837000,85
2015-01-09,282.00,286.00,275.00,278.00,13284000,85
2015-01-10,278.00,282.00,271.00,276.00,12765000,85
2015-01-11,276.00,280.00,269.00,274.00,12271000,85
2015-01-12,274.00,278.50,268.00,272.00,11813000,85
2015-01-13,272.00,276.00,266.00,270.00,11372000,85
2015-01-14,270.00,274.00,264.00,268.00,10932000,85
2015-01-15,268.00,272.00,262.00,266.00,10500000,85
2015-01-16,266.00,270.00,260.00,264.00,10084000,85
2015-01-17,264.00,268.00,258.00,262.00,9672000,85
2015-01-18,262.00,266.00,256.00,260.00,9335000,85
2015-01-19,260.00,264.00,254.00,258.00,9004000,85
2015-01-20,258.00,262.00,252.00,256.00,8681000,85
2015-01-21,256.00,260.00,250.00,254.00,8365000,85
2015-01-22,254.00,258.00,248.00,252.00,8057000,85
2015-01-23,252.00,256.00,246.00,250.00,7756000,85
2015-01-24,250.00,254.00,244.00,248.00,7462000,85
2015-01-25,248.00,252.00,242.00,246.00,7174000,85
2015-01-26,246.00,250.00,240.00,244.00,6893000,85
2015-01-27,244.00,248.00,238.00,242.00,6618000,85
2015-01-28,242.00,246.00,236.00,240.00,6349000,85
2015-01-29,240.00,244.00,234.00,238.00,6086000,85
2015-01-30,238.00,242.00,232.00,236.00,5829000,85
2015-01-31,236.00,240.00,230.00,234.00,5578000,85
