Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-07-01,263.35,265.17,255.77,258.62,27029800,85
2015-07-02,258.62,262.00,250.00,255.80,26000000,85
2015-07-03,255.80,259.00,250.50,257.00,25000000,85
2015-07-04,257.00,260.00,253.00,258.50,24000000,85
2015-07-05,258.50,262.00,255.00,260.10,23000000,85
2015-07-06,260.10,263.00,257.00,261.50,22000000,85
2015-07-07,261.50,265.00,259.00,263.80,21000000,85
2015-07-08,263.80,268.00,260.00,266.50,20000000,85
2015-07-09,266.50,270.00,263.00,268.90,19000000,85
2015-07-10,268.90,272.00,265.00,270.50,18000000,85
2015-07-11,270.50,273.00,268.00,271.80,17000000,85
2015-07-12,271.80,275.00,269.00,273.60,16000000,85
2015-07-13,273.60,277.00,271.00,275.90,15000000,85
2015-07-14,275.90,279.00,273.00,277.60,14000000,85
2015-07-15,277.60,281.00,275.00,279.80,13000000,85
2015-07-16,279.80,283.00,277.00,282.00,12000000,85
2015-07-17,282.00,286.00,280.00,284.10,11000000,85
2015-07-18,284.10,288.00,282.00,286.30,10000000,85
2015-07-19,286.30,289.00,284.00,288.50, 9000000,85
2015-07-20,288.50,292.00,286.00,290.70, 8000000,85
2015-07-21,290.70,294.00,288.00,292.90, 7000000,85
2015-07-22,292.90,296.00,290.00,295.10, 6000000,85
2015-07-23,295.10,298.00,293.00,297.30, 5000000,85
2015-07-24,297.30,300.00,295.00,299.50, 4000000,85
2015-07-25,299.50,303.00,297.00,301.60, 3000000,85
2015-07-26,301.60,305.00,300.00,303.80, 2000000,85
2015-07-27,303.80,307.00,302.00,305.90, 1500000,85
2015-07-28,305.90,309.00,304.00,308.10, 1200000,85
2015-07-29,308.10,312.00,306.00,310.30, 1000000,85
2015-07-30,310.30,314.00,308.00,312.50,  800000,85
2015-07-31,312.50,316.00,310.00,314.70,  600000,85
