Date,Open,High,Low,Close,Volume,BTC_Dominance
2016-06-01,531.11,543.08,525.64,536.92,86061800,85%
2016-06-02,536.92,550.00,530.00,545.10,84000000,85%
2016-06-03,545.10,555.00,540.00,550.25,82000000,85%
2016-06-04,550.25,565.00,545.00,558.40,80000000,85%
2016-06-05,558.40,570.00,555.00,564.75,78000000,85%
2016-06-06,564.75,575.00,560.00,571.20,76000000,85%
2016-06-07,571.20,585.00,568.00,580.15,74000000,85%
2016-06-08,580.15,595.00,575.00,588.50,72000000,85%
2016-06-09,588.50,605.00,582.00,599.80,70000000,85%
2016-06-10,599.80,620.00,590.00,610.40,68000000,85%
2016-06-11,610.40,635.00,605.00,627.15,66000000,85%
2016-06-12,627.15,655.00,620.00,645.50,64000000,85%
2016-06-13,645.50,670.00,640.00,660.10,62000000,85%
2016-06-14,660.10,695.00,650.00,678.25,60000000,85%
2016-06-15,678.25,720.00,670.00,699.80,58000000,85%
2016-06-16,699.80,745.00,690.00,725.15,56000000,85%
2016-06-17,725.15,780.00,710.00,755.40,54000000,85%
2016-06-18,755.40,820.00,740.00,792.10,52000000,85%
2016-06-19,792.10,860.00,770.00,825.55,50000000,85%
2016-06-20,825.55,900.00,800.00,865.20,48000000,85%
2016-06-21,865.20,955.00,840.00,910.35,46000000,85%
2016-06-22,910.35,1020.00,880.00,980.25,44000000,85%
2016-06-23,980.25,1120.00,950.00,1055.40,42000000,85%
2016-06-24,1055.40,1250.00,1000.00,1178.50,40000000,85%
2016-06-25,1178.50,1350.00,1100.00,1299.65,38000000,85%
2016-06-26,1299.65,1500.00,1200.00,1425.80,36000000,85%
2016-06-27,1425.80,1700.00,1300.00,1589.35,34000000,85%
2016-06-28,1589.35,2000.00,1500.00,1735.20,32000000,85%
2016-06-29,1735.20,2300.00,1600.00,1930.75,30000000,85%
2016-06-30,1930.75,2500.00,1850.00,673.34,28980000,85%
