Date,Open,High,Low,Close,Volume,BTC_Dominance
2015-12-01,362.73,372.50,350.00,368.90,35000000,85%
2015-12-02,368.90,378.00,360.00,372.30,34000000,85%
2015-12-03,372.30,382.10,370.00,379.80,33000000,85%
2015-12-04,379.80,392.00,376.00,388.50,32000000,85%
2015-12-05,388.50,398.00,384.00,390.20,31000000,85%
2015-12-06,390.20,404.00,386.00,400.45,30000000,85%
2015-12-07,400.45,412.00,396.00,407.80,29000000,85%
2015-12-08,407.80,420.00,403.00,412.60,28000000,85%
2015-12-09,412.60,426.00,408.00,420.10,27000000,85%
2015-12-10,420.10,434.00,415.00,428.30,26000000,85%
2015-12-11,428.30,438.00,424.00,432.00,25000000,85%
2015-12-12,432.00,442.00,428.00,438.20,24000000,85%
2015-12-13,438.20,452.00,434.00,447.50,23000000,85%
2015-12-14,447.50,460.00,440.00,454.90,22000000,85%
2015-12-15,454.90,470.00,450.00,462.10,21000000,85%
2015-12-16,462.10,478.00,458.00,472.40,20000000,85%
2015-12-17,472.40,490.00,468.00,482.75,19000000,85%
2015-12-18,482.75,505.00,478.00,495.60,18000000,85%
2015-12-19,495.60,513.00,490.00,508.30,17000000,85%
2015-12-20,508.30,528.00,504.00,518.70,16000000,85%
2015-12-21,518.70,540.00,515.00,530.15,15000000,85%
2015-12-22,530.15,552.00,525.00,543.20,14000000,85%
2015-12-23,543.20,567.00,540.00,558.50,13000000,85%
2015-12-24,558.50,580.00,554.00,570.40,12000000,85%
2015-12-25,570.40,595.00,565.00,585.90,11000000,85%
2015-12-26,585.90,610.00,580.00,600.20,10000000,85%
2015-12-27,600.20,625.00,595.00,615.75, 9000000,85%
2015-12-28,615.75,640.00,610.00,630.30, 8000000,85%
2015-12-29,630.30,655.00,625.00,645.15, 7000000,85%
2015-12-30,645.15,670.00,640.00,660.45, 6000000,85%
2015-12-31,660.45,690.00,655.00,430.57, 45996600,85%
