Date,Open,High,Low,Close,Volume,BTC_Dominance
2016-09-01,575.55,628.82,570.81,609.73,2004401400,85%
2016-09-02,609.73,613.00,595.00,605.00,850000000,85%
2016-09-03,605.00,610.00,600.00,607.50,830000000,85%
2016-09-04,607.50,615.00,605.00,610.80,810000000,85%
2016-09-05,610.80,620.00,608.00,615.10,790000000,85%
2016-09-06,615.10,625.00,612.00,620.25,770000000,85%
2016-09-07,620.25,630.00,615.00,625.30,750000000,85%
2016-09-08,625.30,635.00,620.00,630.45,730000000,85%
2016-09-09,626.35,626.83,620.26,622.86,645502000,85% 1
2016-09-10,622.86,628.00,618.00,623.20,700000000,85%
2016-09-11,623.20,629.50,620.00,625.80,680000000,85%
2016-09-12,625.80,631.00,622.00,628.10,660000000,85%
2016-09-13,628.10,635.00,625.00,632.25,640000000,85%
2016-09-14,632.25,640.00,630.00,637.40,620000000,85%
2016-09-15,637.40,645.00,635.00,640.55,600000000,85%
2016-09-16,640.55,648.00,638.00,643.80,580000000,85%
2016-09-17,643.80,650.00,640.00,647.35,560000000,85%
2016-09-18,647.35,655.00,645.00,650.90,540000000,85%
2016-09-19,650.90,660.00,648.00,654.20,520000000,85%
2016-09-20,654.20,668.00,652.00,658.31,72710896,85% 2
2016-09-21,658.31,668.00,655.00,597.15,82776200,85% 3
2016-09-22,597.15,598.49,596.21,596.30,67085300,85% 4
2016-09-23,596.30,603.21,595.79,602.84,51067000,85% 5
2016-09-24,602.84,604.58,602.05,602.63,35359500,85% 6
2016-09-25,602.63,603.38,599.71,600.83,33977800,85% 7
2016-09-26,600.83,608.14,600.35,608.04,59153800,85% 8
2016-09-27,608.04,608.25,604.11,606.17,49422400,85% 9
2016-09-28,606.17,606.59,604.61,604.73,48722600,85% 10
2016-09-29,604.73,606.82,604.85,605.69,55658600,85% 11
2016-09-30,605.69,609.74,604.14,609.73,56122400,85% 12
