Date,Open,High,Low,Close,Volume,BTC_Dominance
2014-04-01,456.00,470.00,440.00,450.00,18000000,90
2014-04-02,450.00,465.00,435.00,455.00,17500000,90
2014-04-03,455.00,470.00,440.00,460.00,17000000,90
2014-04-04,460.00,475.00,445.00,465.00,16500000,90
2014-04-05,465.00,480.00,450.00,470.00,16000000,90
2014-04-06,470.00,485.00,455.00,475.00,15500000,90
2014-04-07,475.00,490.00,460.00,480.00,15000000,90
2014-04-08,480.00,495.00,465.00,485.00,14500000,90
2014-04-09,485.00,500.00,470.00,490.00,14000000,90
2014-04-10,490.00,505.00,475.00,495.00,13500000,90
2014-04-11,495.00,510.00,480.00,500.00,13000000,90
2014-04-12,500.00,515.00,485.00,505.00,12500000,90
2014-04-13,505.00,520.00,490.00,510.00,12000000,90
2014-04-14,510.00,525.00,495.00,515.00,11500000,90
2014-04-15,515.00,530.00,500.00,520.00,11000000,90
2014-04-16,520.00,535.00,505.00,525.00,10500000,90
2014-04-17,525.00,540.00,510.00,530.00,10000000,90
2014-04-18,530.00,545.00,515.00,535.00, 9500000,90
2014-04-19,535.00,550.00,520.00,540.00, 9000000,90
2014-04-20,540.00,555.00,525.00,545.00, 8500000,90
2014-04-21,545.00,560.00,530.00,550.00, 8000000,90
2014-04-22,550.00,565.00,535.00,555.00, 7500000,90
2014-04-23,555.00,570.00,540.00,560.00, 7000000,90
2014-04-24,560.00,575.00,545.00,565.00, 6500000,90
2014-04-25,565.00,580.00,550.00,570.00, 6000000,90
2014-04-26,570.00,585.00,555.00,575.00, 5500000,90
2014-04-27,575.00,590.00,560.00,580.00, 5000000,90
2014-04-28,580.00,595.00,565.00,585.00, 4500000,90
2014-04-29,585.00,600.00,570.00,590.00, 4000000,90
2014-04-30,590.00,605.00,575.00,595.00, 3500000,90
