Date,Open,High,Low,Close,Volume,BTC_Dominance
2016-12-01,746.05,758.28,746.05,756.77,80461904,85%
2016-12-02,756.77,770.00,750.00,765.12,78000000,85%
2016-12-03,765.12,785.00,760.00,780.25,76000000,85%
2016-12-04,780.25,800.00,775.00,795.40,74000000,85%
2016-12-05,795.40,815.00,790.00,808.10,72000000,85%
2016-12-06,808.10,830.00,805.00,825.55,70000000,85%
2016-12-07,825.55,845.00,820.00,838.20,68000000,85%
2016-12-08,838.20,858.00,830.00,850.34,66000000,85%
2016-12-09,850.34,880.00,845.00,865.75,64000000,85%
2016-12-10,865.75,895.00,860.00,882.10,62000000,85%
2016-12-11,882.10,915.00,875.00,900.55,60000000,85%
2016-12-12,900.55,933.00,890.00,915.20,58000000,85%
2016-12-13,915.20,948.00,900.00,932.40,56000000,85%
2016-12-14,932.40,965.00,928.00,950.75,54000000,85%
2016-12-15,950.75,985.00,940.00,970.10,52000000,85%
2016-12-16,970.10,1010.00,960.00,990.50,50000000,85%
2016-12-17,990.50,1040.00,980.00,1012.85,48000000,85%
2016-12-18,1012.85,1080.00,1000.00,1045.92,46000000,85%
2016-12-19,1045.92,1120.00,1030.00,1090.10,44000000,85%
2016-12-20,1090.10,1180.00,1080.00,1135.28,42000000,85%
2016-12-21,1135.28,1240.00,1120.00,1190.50,40000000,85%
2016-12-22,1190.50,1300.00,1180.00,1245.72,38000000,85%
2016-12-23,1245.72,1400.00,1230.00,1320.34,36000000,85%
2016-12-24,1320.34,1500.00,1300.00,1425.55,34000000,85%
2016-12-25,1425.55,1600.00,1400.00,1540.22,32000000,85%
2016-12-26,1540.22,1750.00,1500.00,1685.88,30000000,85%
2016-12-27,1685.88,2000.00,1650.00,1850.60,28000000,85%
2016-12-28,1850.60,2300.00,1800.00,2050.33,26000000,85%
2016-12-29,2050.33,2800.00,1950.00,975.13,24000000,85%
2016-12-30,975.13,1000.00,950.00,972.53,22000000,85%
2016-12-31,960.63,963.74,947.24,963.74,99135104,85%
