Date,Open,High,Low,Close,Volume,BTC_Dominance
2020-12-01,19625.84,20500.00,19500.00,20000.00,34000000000,58.5
2020-12-02,20000.00,21000.00,19800.00,20500.00,33000000000,58.5
2020-12-03,20500.00,21500.00,20300.00,21000.00,32000000000,58.5
2020-12-04,21000.00,22000.00,20800.00,21500.00,31000000000,58.5
2020-12-05,21500.00,22500.00,21200.00,22000.00,30000000000,58.5
2020-12-06,22000.00,23000.00,21800.00,22500.00,29000000000,58.5
2020-12-07,22500.00,23500.00,22300.00,23000.00,28000000000,58.5
2020-12-08,23000.00,24000.00,22800.00,23500.00,27000000000,58.5
2020-12-09,23500.00,24500.00,23300.00,24000.00,26000000000,58.5
2020-12-10,24000.00,25000.00,23800.00,24500.00,25000000000,58.5
2020-12-11,24500.00,25500.00,24300.00,25000.00,24000000000,58.5
2020-12-12,25000.00,26000.00,24800.00,25500.00,23000000000,58.5
2020-12-13,25500.00,26500.00,25300.00,26000.00,22000000000,58.5
2020-12-14,26000.00,27000.00,25800.00,26500.00,21000000000,58.5
2020-12-15,26500.00,27500.00,26300.00,27000.00,20000000000,58.5
2020-12-16,27000.00,29000.00,26800.00,28500.00,19000000000,58.5
2020-12-17,28500.00,29500.00,28300.00,29000.00,18000000000,58.5
2020-12-18,29000.00,30000.00,28800.00,29500.00,17000000000,58.5
2020-12-19,29500.00,30500.00,29300.00,30000.00,16000000000,58.5
2020-12-20,30000.00,31000.00,29800.00,30500.00,15000000000,58.5
2020-12-21,30500.00,31500.00,30300.00,31000.00,14000000000,58.5
2020-12-22,31000.00,32000.00,30800.00,31500.00,13000000000,58.5
2020-12-23,31500.00,32500.00,31300.00,32000.00,12000000000,58.5
2020-12-24,32000.00,33000.00,31800.00,32500.00,11000000000,58.5
2020-12-25,32500.00,33500.00,32300.00,33000.00,10000000000,58.8
2020-12-26,33000.00,34000.00,32800.00,33500.00, 9000000000,58.8
2020-12-27,33500.00,34500.00,33300.00,34000.00, 8000000000,58.8
2020-12-28,34000.00,35000.00,33800.00,34500.00, 7000000000,58.8
2020-12-29,34500.00,35500.00,34300.00,35000.00, 6000000000,58.8
2020-12-30,35000.00,36000.00,34800.00,35500.00, 5000000000,58.8
2020-12-31,35500.00,36000.00,34000.00,29001.72, 46754964848,58.8
