Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-03-01,49646.37,50500.00,49000.00,50050.00,53000000000,56.0
2021-03-02,50050.00,52000.00,49500.00,51500.00,52000000000,56.0
2021-03-03,51500.00,53500.00,51000.00,52800.00,51000000000,56.0
2021-03-04,52800.00,55000.00,52500.00,54500.00,50000000000,56.0
2021-03-05,54500.00,56500.00,54000.00,55800.00,49000000000,56.0
2021-03-06,55800.00,58000.00,55500.00,57200.00,48000000000,56.0
2021-03-07,57200.00,59000.00,57000.00,58500.00,47000000000,56.0
2021-03-08,58500.00,60500.00,58000.00,60000.00,46000000000,56.0
2021-03-09,60000.00,62000.00,59500.00,61200.00,45000000000,56.0
2021-03-10,61200.00,63000.00,60500.00,62500.00,44000000000,56.0
2021-03-11,62500.00,64500.00,62000.00,64000.00,43000000000,56.0
2021-03-12,64000.00,66000.00,63500.00,65500.00,42000000000,56.0
2021-03-13,65500.00,67000.00,65000.00,66500.00,41000000000,56.0
2021-03-14,66500.00,69000.00,66000.00,68000.00,40000000000,56.0
2021-03-15,68000.00,70500.00,67500.00,55905.29,39000000000,56.0
2021-03-16,55905.29,58000.00,55000.00,57000.00,38000000000,56.0
2021-03-17,57000.00,59000.00,56500.00,58000.00,37000000000,56.0
2021-03-18,58000.00,60000.00,57500.00,59000.00,36000000000,56.0
2021-03-19,59000.00,61000.00,58500.00,60500.00,35000000000,56.0
2021-03-20,60500.00,62000.00,60000.00,61500.00,34000000000,56.0
2021-03-21,61500.00,64000.00,61000.00,62500.00,33000000000,56.0
2021-03-22,62500.00,65000.00,62000.00,63500.00,32000000000,56.0
2021-03-23,63500.00,66000.00,63000.00,65000.00,31000000000,56.0
2021-03-24,65000.00,67500.00,64500.00,66500.00,30000000000,56.0
2021-03-25,66500.00,69000.00,66000.00,68000.00,29000000000,56.0
2021-03-26,68000.00,70500.00,67500.00,69500.00,28000000000,56.0
2021-03-27,69500.00,72000.00,69000.00,71000.00,27000000000,56.0
2021-03-28,71000.00,73500.00,70500.00,72900.00,26000000000,56.0
2021-03-29,72900.00,74200.00,72500.00,75750.20,25000000000,56.0
2021-03-30,75750.20,77200.00,75000.00,75917.69,24000000000,56.0
2021-03-31,75917.69,78900.00,75000.00,58918.83,65000000000,56.0
