Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-06-01,36684.93,38000.00,35000.00,37000.00,42000000000,59.0
2021-06-02,37000.00,39000.00,36000.00,38500.00,41000000000,59.0
2021-06-03,38500.00,40000.00,38000.00,39500.00,40000000000,59.0
2021-06-04,39500.00,41000.00,39000.00,40500.00,39000000000,58.5
2021-06-05,40500.00,42000.00,40000.00,41500.00,38000000000,58.5
2021-06-06,41500.00,43000.00,41000.00,42500.00,37000000000,58.4
2021-06-07,42500.00,44000.00,42000.00,43500.00,36000000000,58.4
2021-06-08,43500.00,45000.00,43000.00,44500.00,35000000000,58.4
2021-06-09,44500.00,46000.00,44000.00,45500.00,34000000000,58.4
2021-06-10,45500.00,47000.00,45000.00,46500.00,33000000000,58.4
2021-06-11,46500.00,48000.00,46000.00,47500.00,32000000000,58.4
2021-06-12,47500.00,49000.00,47000.00,48500.00,31000000000,58.4
2021-06-13,48500.00,50000.00,48000.00,49500.00,30000000000,58.4
2021-06-14,49500.00,51000.00,49000.00,50250.00,29000000000,58.4
2021-06-15,50250.00,52000.00,50000.00,51000.00,28000000000,58.4
2021-06-16,51000.00,53000.00,50500.00,52000.00,27000000000,58.4
2021-06-17,52000.00,54000.00,51000.00,53000.00,26000000000,58.4
2021-06-18,53000.00,55000.00,52000.00,54000.00,25000000000,58.4
2021-06-19,54000.00,56000.00,53000.00,55000.00,24000000000,58.4
2021-06-20,55000.00,57000.00,54000.00,56000.00,23000000000,58.4
2021-06-21,56000.00,58000.00,55000.00,57000.00,22000000000,58.4
2021-06-22,57000.00,59000.00,56000.00,58000.00,21000000000,58.5
2021-06-23,58000.00,60000.00,57000.00,59000.00,20000000000,58.5
2021-06-24,59000.00,61000.00,58000.00,60000.00,19000000000,58.5
2021-06-25,60000.00,62000.00,59000.00,61000.00,18000000000,58.5
2021-06-26,61000.00,63000.00,60000.00,62000.00,17000000000,58.5
2021-06-27,62000.00,64000.00,61000.00,63000.00,16000000000,58.3
2021-06-28,63000.00,65000.00,62000.00,64000.00,15000000000,58.3
2021-06-29,64000.00,66000.00,63000.00,65000.00,14000000000,58.3
2021-06-30,65000.00,67000.00,64000.00,35040.84,13000000000,58.3
