Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-09-01,47166.69,48500.00,46000.00,48000.00,38000000000,58.5
2021-09-02,48000.00,49500.00,47000.00,49000.00,37000000000,58.5
2021-09-03,49000.00,50500.00,48000.00,50000.00,36000000000,58.5
2021-09-04,50000.00,51500.00,49000.00,51000.00,35000000000,58.5
2021-09-05,51000.00,53000.00,50500.00,52500.00,34000000000,58.5
2021-09-06,52500.00,54000.00,52000.00,53500.00,33000000000,58.5
2021-09-07,53500.00,55000.00,53000.00,54500.00,32000000000,58.5
2021-09-08,54500.00,56000.00,54000.00,55500.00,31000000000,58.4
2021-09-09,55500.00,57000.00,55000.00,56500.00,30000000000,58.4
2021-09-10,56500.00,58000.00,56000.00,57500.00,29000000000,58.4
2021-09-11,57500.00,59000.00,57000.00,58500.00,28000000000,58.4
2021-09-12,58500.00,60000.00,58000.00,59500.00,27000000000,58.4
2021-09-13,59500.00,60500.00,59000.00,60000.00,26000000000,58.4
2021-09-14,60000.00,61000.00,59000.00,60500.00,25000000000,58.4
2021-09-15,60500.00,62000.00,60000.00,61500.00,24000000000,58.4
2021-09-16,61500.00,63000.00,61000.00,62500.00,23000000000,58.4
2021-09-17,62500.00,64000.00,62000.00,63500.00,22000000000,58.3
2021-09-18,63500.00,65000.00,63000.00,64500.00,21000000000,58.3
2021-09-19,64500.00,66000.00,64000.00,65500.00,20000000000,58.3
2021-09-20,65500.00,67000.00,65000.00,66000.00,19000000000,58.3
2021-09-21,66000.00,67500.00,65500.00,67000.00,18000000000,58.3
2021-09-22,67000.00,68500.00,66500.00,68000.00,17000000000,58.3
2021-09-23,68000.00,69500.00,67500.00,69000.00,16000000000,58.3
2021-09-24,69000.00,70500.00,68500.00,70000.00,15000000000,58.3
2021-09-25,70000.00,71500.00,69500.00,70500.00,14000000000,58.3
2021-09-26,70500.00,72500.00,70000.00,71500.00,13000000000,58.3
2021-09-27,71500.00,74000.00,71000.00,73000.00,12000000000,58.3
2021-09-28,73000.00,75000.00,72000.00,74000.00,11000000000,58.3
2021-09-29,74000.00,76000.00,73000.00,75000.00,10000000000,58.3
2021-09-30,75000.00,44390.89,43000.00,43790.89,28000000000,58.2
