Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-08-01,47110.00,48000.00,46000.00,47000.00,43000000000,58.6
2021-08-02,47000.00,48200.00,46500.00,47800.00,42000000000,58.6
2021-08-03,47800.00,49000.00,47500.00,48500.00,41000000000,58.5
2021-08-04,48500.00,49500.00,48000.00,49000.00,40000000000,58.5
2021-08-05,49000.00,50000.00,48500.00,49500.00,39000000000,58.5
2021-08-06,49500.00,50500.00,49000.00,50000.00,38000000000,58.5
2021-08-07,50000.00,51200.00,49500.00,50500.00,37000000000,58.4
2021-08-08,50500.00,51800.00,50000.00,51000.00,36000000000,58.4
2021-08-09,51000.00,52500.00,50500.00,52000.00,35000000000,58.4
2021-08-10,52000.00,53600.00,51500.00,53000.00,34000000000,58.4
2021-08-11,53000.00,54500.00,52500.00,54000.00,33000000000,58.4
2021-08-12,54000.00,55500.00,53500.00,55000.00,32000000000,58.3
2021-08-13,55000.00,56500.00,54500.00,56000.00,31000000000,58.3
2021-08-14,56000.00,57500.00,55500.00,57000.00,30000000000,58.3
2021-08-15,57000.00,58500.00,56500.00,58000.00,29000000000,58.3
2021-08-16,58000.00,59500.00,57500.00,59000.00,28000000000,58.2
2021-08-17,59000.00,60000.00,58500.00,59500.00,27000000000,58.2
2021-08-18,59500.00,61000.00,59000.00,60500.00,26000000000,58.2
2021-08-19,60500.00,62000.00,60000.00,61500.00,25000000000,58.2
2021-08-20,61500.00,63000.00,61000.00,62500.00,24000000000,58.2
2021-08-21,62500.00,64000.00,62000.00,63500.00,23000000000,58.1
2021-08-22,63500.00,65000.00,63000.00,64500.00,22000000000,58.1
2021-08-23,64500.00,66000.00,64000.00,65500.00,21000000000,58.1
2021-08-24,65500.00,67500.00,65000.00,66500.00,20000000000,58.1
2021-08-25,66500.00,68500.00,66000.00,67500.00,19000000000,58.1
2021-08-26,67500.00,70000.00,67000.00,69442.22,18000000000,58.5
2021-08-27,69442.22,71000.00,69000.00,69050.00,17000000000,58.5
2021-08-28,69050.00,72000.00,68500.00,70500.00,16000000000,58.5
2021-08-29,70500.00,74000.00,70000.00,73000.00,15000000000,58.5
2021-08-30,73000.00,75000.00,72000.00,47054.98,14000000000,58.5
2021-08-31,47054.98,48000.00,46000.00,47166.69,34730363427,58.5
