Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-11-01,61318.96,63000.00,60000.00,62000.00,48000000000,58.5
2021-11-02,62000.00,64500.00,61000.00,63500.00,47000000000,58.5
2021-11-03,63500.00,66000.00,63000.00,65000.00,46000000000,58.5
2021-11-04,65000.00,67000.00,64500.00,66500.00,45000000000,58.5
2021-11-05,66500.00,69000.00,65500.00,68125.00,44000000000,58.5
2021-11-06,68125.00,70000.00,67000.00,68800.00,43000000000,58.4
2021-11-07,68800.00,71500.00,68000.00,70500.00,42000000000,58.4
2021-11-08,70500.00,67549.14,66000.00,67000.00,41000000000,58.4
2021-11-09,67000.00,69000.00,66000.00,68000.00,40000000000,58.4
2021-11-10,68000.00,70000.00,67000.00,69000.00,39000000000,58.4
2021-11-11,69000.00,71000.00,68000.00,70000.00,38000000000,58.4
2021-11-12,70000.00,72000.00,69000.00,71000.00,37000000000,58.4
2021-11-13,71000.00,73000.00,70000.00,72000.00,36000000000,58.3
2021-11-14,72000.00,74000.00,71000.00,73000.00,35000000000,58.3
2021-11-15,73000.00,76000.00,72000.00,75000.00,34000000000,58.3
2021-11-16,75000.00,78000.00,74000.00,76500.00,33000000000,58.3
2021-11-17,76500.00,80000.00,76000.00,78000.00,32000000000,58.3
2021-11-18,78000.00,82000.00,77000.00,80000.00,31000000000,58.3
2021-11-19,80000.00,83000.00,79000.00,82000.00,30000000000,58.2
2021-11-20,82000.00,84000.00,81000.00,83000.00,29000000000,58.2
2021-11-21,83000.00,88000.00,82000.00,85730.48,28000000000,58.3
2021-11-22,85730.48,88000.00,85000.00,86500.00,27000000000,58.3
2021-11-23,86500.00,89000.00,86000.00,88000.00,26000000000,58.3
2021-11-24,88000.00,90000.00,87000.00,89500.00,25000000000,58.3
2021-11-25,89500.00,92000.00,88000.00,91000.00,24000000000,58.3
2021-11-26,91000.00,94000.00,90000.00,93000.00,23000000000,58.3
2021-11-27,93000.00,96000.00,92000.00,95000.00,22000000000,58.2
2021-11-28,95000.00,98000.00,94000.00,97000.00,21000000000,58.2
2021-11-29,97000.00,100000.00,96000.00,98500.00,20000000000,58.2
2021-11-30,98500.00,99500.00,96000.00,57005.43,19000000000,58.2
