Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-04-01,59095.81,60500.00,58000.00,60000.00,68000000000,58.5
2021-04-02,60000.00,62000.00,59000.00,61000.00,67000000000,58.5
2021-04-03,61000.00,63000.00,60500.00,62500.00,66000000000,58.5
2021-04-04,62500.00,65000.00,62000.00,64000.00,65000000000,58.5
2021-04-05,64000.00,66000.00,63500.00,65500.00,64000000000,58.5
2021-04-06,65500.00,67500.00,65000.00,67000.00,63000000000,58.5
2021-04-07,67000.00,69000.00,66500.00,68500.00,62000000000,58.5
2021-04-08,68500.00,70500.00,68000.00,70000.00,61000000000,58.5
2021-04-09,70000.00,72000.00,69500.00,71500.00,60000000000,58.5
2021-04-10,71500.00,73500.00,71000.00,73000.00,59000000000,58.5
2021-04-11,73000.00,75000.00,72500.00,74500.00,58000000000,58.5
2021-04-12,74500.00,76800.00,74000.00,76000.00,57000000000,58.5
2021-04-13,76000.00,78000.00,75500.00,77500.00,56000000000,58.5
2021-04-14,77500.00,79800.00,77000.00,79000.00,55000000000,58.5
2021-04-15,79000.00,81000.00,78500.00,80000.00,54000000000,58.5
2021-04-16,80000.00,82000.00,79500.00,81500.00,53000000000,58.5
2021-04-17,81500.00,83500.00,81000.00,83000.00,52000000000,58.5
2021-04-18,83000.00,85000.00,82500.00,84500.00,51000000000,58.5
2021-04-19,84500.00,86000.00,82000.00,83500.00,50000000000,58.5
2021-04-20,83500.00,85500.00,83000.00,84500.00,49000000000,58.5
2021-04-21,84500.00,86500.00,84000.00,85500.00,48000000000,58.5
2021-04-22,85500.00,87500.00,85000.00,86500.00,47000000000,58.5
2021-04-23,86500.00,88500.00,86000.00,88000.00,46000000000,58.5
2021-04-24,88000.00,90000.00,87500.00,89500.00,45000000000,58.5
2021-04-25,89500.00,91500.00,89000.00,91000.00,44000000000,58.5
2021-04-26,91000.00,93000.00,90500.00,92500.00,43000000000,58.5
2021-04-27,92500.00,94500.00,92000.00,94000.00,42000000000,58.5
2021-04-28,94000.00,96000.00,93500.00,95000.00,41000000000,58.5
2021-04-29,95000.00,97000.00,94500.00,96000.00,40000000000,58.5
2021-04-30,96000.00,98000.00,95500.00,57750.18,39000000000,58.5
