Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-10-01,43790.89,46000.00,43000.00,45000.00,41000000000,58.5
2021-10-02,45000.00,47000.00,44500.00,46500.00,40000000000,58.5
2021-10-03,46500.00,48500.00,46000.00,48000.00,39000000000,58.5
2021-10-04,48000.00,50000.00,47500.00,49500.00,38000000000,58.6
2021-10-05,49500.00,52000.00,49000.00,51500.00,37000000000,58.6
2021-10-06,51500.00,54000.00,51000.00,53500.00,36000000000,58.6
2021-10-07,53500.00,56000.00,53000.00,55500.00,35000000000,58.6
2021-10-08,55500.00,58000.00,55000.00,57500.00,34000000000,58.6
2021-10-09,57500.00,60000.00,57000.00,59500.00,33000000000,58.7
2021-10-10,59500.00,62000.00,59000.00,61500.00,32000000000,58.7
2021-10-11,61500.00,64500.00,61000.00,63500.00,31000000000,58.7
2021-10-12,63500.00,65500.00,63000.00,65000.00,30000000000,58.7
2021-10-13,65000.00,67500.00,64500.00,67000.00,29000000000,58.7
2021-10-14,67000.00,69500.00,66500.00,69000.00,28000000000,58.7
2021-10-15,69000.00,71500.00,68500.00,71000.00,27000000000,58.7
2021-10-16,71000.00,74000.00,70500.00,73000.00,26000000000,58.7
2021-10-17,73000.00,76000.00,72500.00,75000.00,25000000000,58.8
2021-10-18,75000.00,78500.00,74500.00,77000.00,24000000000,58.8
2021-10-19,77000.00,80000.00,76500.00,79000.00,23000000000,58.8
2021-10-20,79000.00,83000.00,78500.00,81000.00,22000000000,58.8
2021-10-21,81000.00,85000.00,80500.00,83000.00,21000000000,58.8
2021-10-22,83000.00,87000.00,82500.00,85000.00,20000000000,58.8
2021-10-23,85000.00,88000.00,84000.00,86500.00,19000000000,58.8
2021-10-24,86500.00,90000.00,86000.00,88500.00,18000000000,58.8
2021-10-25,88500.00,92000.00,88000.00,90000.00,17000000000,58.8
2021-10-26,90000.00,94000.00,89500.00,92000.00,16000000000,58.8
2021-10-27,92000.00,96500.00,91500.00,94500.00,15000000000,58.8
2021-10-28,94500.00,99000.00,94000.00,97000.00,14000000000,58.8
2021-10-29,97000.00,101000.00,96000.00,99500.00,13000000000,58.8
2021-10-30,99500.00,103000.00,99000.00,101500.00,12000000000,58.8
2021-10-31,101500.00,104000.00,99500.00,61318.96,11000000000,58.8
