Date,Open,High,Low,Close,Volume,BTC_Dominance
2021-05-01,57828.05,59000.00,57000.00,58000.00,67000000000,58.5
2021-05-02,58000.00,60000.00,57000.00,59500.00,65000000000,58.5
2021-05-03,59500.00,61500.00,59000.00,60500.00,63000000000,58.5
2021-05-04,60500.00,62500.00,60000.00,62000.00,61000000000,58.5
2021-05-05,62000.00,64000.00,61000.00,63000.00,59000000000,58.5
2021-05-06,63000.00,65000.00,62000.00,64000.00,57000000000,58.5
2021-05-07,64000.00,66000.00,63000.00,65000.00,55000000000,58.5
2021-05-08,65000.00,67000.00,64000.00,66000.00,53000000000,58.5
2021-05-09,66000.00,68000.00,65000.00,67000.00,51000000000,58.5
2021-05-10,67000.00,69000.00,66000.00,68000.00,49000000000,58.5
2021-05-11,68000.00,70000.00,67000.00,69000.00,47000000000,58.5
2021-05-12,69000.00,71000.00,68000.00,69500.00,45000000000,58.5
2021-05-13,69500.00,72000.00,68500.00,70300.00,43000000000,58.4
2021-05-14,70300.00,71000.00,68000.00,69000.00,41000000000,58.4
2021-05-15,69000.00,70000.00,66000.00,68000.00,39000000000,58.4
2021-05-16,68000.00,70000.00,67000.00,69500.00,37000000000,58.4
2021-05-17,69500.00,71000.00,67000.00,68000.00,35000000000,58.4
2021-05-18,68000.00,70000.00,65000.00,66500.00,33000000000,58.4
2021-05-19,66500.00,68000.00,30000.00,36000.00,45000000000,58.3
2021-05-20,36000.00,40000.00,34000.00,38000.00,43000000000,58.3
2021-05-21,38000.00,41000.00,36000.00,39000.00,41000000000,58.3
2021-05-22,39000.00,42000.00,38000.00,40500.00,39000000000,58.3
2021-05-23,40500.00,43000.00,39000.00,42000.00,37000000000,58.3
2021-05-24,42000.00,45000.00,41000.00,43500.00,35000000000,58.3
2021-05-25,43500.00,46000.00,42000.00,45000.00,33000000000,58.3
2021-05-26,45000.00,47000.00,44000.00,46000.00,31000000000,58.3
2021-05-27,46000.00,48000.00,45000.00,47500.00,29000000000,58.3
2021-05-28,47500.00,50000.00,46000.00,48000.00,27000000000,58.3
2021-05-29,48000.00,50000.00,45000.00,34616.07,25000000000,58.3
2021-05-30,34616.07,36600.00,33520.74,35678.13,23000000000,58.5
2021-05-31,35678.13,37468.25,34241.94,37332.85,39009847639,58.5
