Date,Open,High,Low,Close,Volume,DominanceBTC
2022-03-01,43194.503906,44793.601563,42952.585938,44354.636719,32479047645,42.4
2022-03-02,44357.617188,45077.578125,43432.851563,43924.117188,29183112630,42.3
2022-03-03,43925.195313,44021.578125,41914.750000,42451.789063,24967782593,42.0
2022-03-04,42458.140625,42479.613281,38805.847656,39137.605469,28516271427,41.4
2022-03-05,39148.449219,39566.335938,38777.035156,39400.585938,16975917450,41.5
2022-03-06,39404.199219,39640.175781,38211.648438,38419.984375,19745229902,41.3
2022-03-07,38429.304688,39430.226563,37260.203125,38062.039063,28546143503,41.2
2022-03-08,38059.902344,39304.441406,37957.386719,38737.269531,25776583476,41.3
2022-03-09,38742.816406,42465.671875,38706.093750,41982.925781,32284121034,42.0
2022-03-10,41974.070313,42004.726563,38832.941406,39437.460938,31078064711,41.4
2022-03-11,39439.968750,40081.679688,38347.433594,38794.972656,26364890465,41.3
2022-03-12,38794.464844,39308.597656,38772.535156,38904.011719,14616450657,41.3
2022-03-13,38884.726563,39209.351563,37728.144531,37849.664063,17300745310,41.0
2022-03-14,37846.316406,39742.500000,37680.734375,39666.753906,24322159070,41.4
2022-03-15,39664.250000,39794.628906,38310.210938,39338.785156,23934000868,41.3
2022-03-16,39335.570313,41465.453125,39022.347656,41143.929688,39616916192,41.7
2022-03-17,41140.843750,41287.535156,40662.871094,40951.378906,22009601093,41.7
2022-03-18,40944.839844,42195.746094,40302.398438,41801.156250,34421564942,41.9
2022-03-19,41794.648438,42316.554688,41602.667969,42190.652344,19664853187,42.0
2022-03-20,42191.406250,42241.164063,41004.757813,41247.824219,20127946682,41.8
2022-03-21,41246.132813,41454.410156,40668.042969,41077.996094,24615543271,41.8
2022-03-22,41074.105469,43124.707031,40948.281250,42358.808594,32004652376,42.1
2022-03-23,42364.378906,42893.507813,41877.507813,42892.957031,25242943069,42.2
2022-03-24,42886.652344,44131.855469,42726.164063,43960.933594,31042992291,42.4
2022-03-25,43964.546875,44999.492188,43706.285156,44348.730469,30574413034,42.5
2022-03-26,44349.859375,44735.996094,44166.273438,44500.828125,16950455995,42.6
2022-03-27,44505.355469,46827.546875,44437.292969,46820.492188,28160889722,43.1
2022-03-28,46821.851563,48086.835938,46690.203125,47128.003906,36362175703,43.3
2022-03-29,47100.437500,48022.289063,47100.437500,47465.730469,31397059069,43.4
2022-03-30,47456.898438,47655.148438,46746.210938,47062.664063,29333883962,43.3
2022-03-31,47062.148438,47512.027344,45390.539063,45538.675781,33327427106,42.9
